pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-27 08:50:51+00:00,Pakistan Arrests Hundreds in Crackdown on Protests Backing Ex-Leader,"Thousands of demonstrators seeking the release of Imran Khan, the jailed ex-prime minister, fled the capital.","More than 600 people were arrested in an overnight crackdown on supporters of Pakistan’s jailed former prime minister in Islamabad, the police said on Wednesday.","Thousands of demonstrators seeking the release of Imran Khan, the jailed ex-prime minister, fled the capital.",Foreign,2024-11-27
2024-11-27 09:13:08+00:00,Record Snowfall Hurls Seoul Into Winter,"The heaviest November snowstorm on record in the South Korean capital was a nuisance to commuters, and a delight to tourists, children and dogs.","For many people in Seoul, a record November snowfall on Wednesday felt like a sudden plunge into winter, when days earlier they had been enjoying unseasonably warm temperatures.","The heaviest November snowstorm on record in the South Korean capital was a nuisance to commuters, and a delight to tourists, children and dogs.",Express,2024-11-27
2024-11-27 10:00:07+00:00,Battle of the Mega-Ships? A European Behemoth Heads to the Caribbean.,"The new MSC World America will arrive in spring, joining other huge ships. Be prepared for a strong European influence when it comes to design and food.","At the Chantiers de l’Atlantique shipyard on the west coast of France, MSC World America is the latest mega cruise ship to near completion. Scheduled to cross the Atlantic in March, the vessel will be based in Miami, where it will offer Caribbean itineraries and take on the likes of Royal Caribbean’s Icon of the Seas and Carnival’s Celebration.","The new MSC World America will arrive in spring, joining other huge ships. Be prepared for a strong European influence when it comes to design and food.",Travel,2024-11-27
2024-11-27 10:00:17+00:00,"Overlooked No More: Margaret Getchell, Visionary Force at Macy’s","As the store’s first female executive, she helped turn it into what it is today, paving the way for other women to hold senior positions in retail.","This article is part of Overlooked, a series of obituaries about remarkable people whose deaths, beginning in 1851, went unreported in The Times.","As the store’s first female executive, she helped turn it into what it is today, paving the way for other women to hold senior positions in retail.",Obits,2024-11-27
2024-11-27 10:00:22+00:00,The Most Important Conversation to Have Before You Die,Talking about your advance care directive with your loved ones will make life — and death — easier later on.,"Instead of talking about politics around the Thanksgiving table this year, consider a less fraught topic: death.",Talking about your advance care directive with your loved ones will make life — and death — easier later on.,Well,2024-11-27
2024-11-27 10:00:29+00:00,Airlines Are Padding Flight Times. It’s Not Your Imagination.,Flying in America has become slower even as official statistics have shown improvement.,The average flight today from Kennedy Airport to LAX is slower than it was in 1995 in every conceivable way. Planes face longer delays leaving the gate; take more time taxiing before taking off; and spend more time in the air.,Flying in America has become slower even as official statistics have shown improvement.,Upshot,2024-11-27
2024-11-27 10:00:37+00:00,The Land That Allowed Ken Burns to Raise the Dead,The award-winning filmmaker has slept in the same bedroom for over four decades. He credits his home with allowing him to make the films everyone said he couldn’t.,Ken Burns has slept in the same bedroom for the past 45 years.,The award-winning filmmaker has slept in the same bedroom for over four decades. He credits his home with allowing him to make the films everyone said he couldn’t.,RealEstate,2024-11-27
2024-11-27 10:00:38+00:00,Lauren Mayberry of Chvrches Is Making a Statement on Her Own,"The singer and songwriter has fronted the Glaswegian band for 13 years. Next month, she’s going solo on “Vicious Creature,” an ambitious and emotional pop odyssey.","Lauren Mayberry was in the bunk of her band’s tour bus in the winter of 2021, rolling between Denver and Boulder, Colo., when she started wondering how old Gwen Stefani was when she released her first solo record.","The singer and songwriter has fronted the Glaswegian band for 13 years. Next month, she’s going solo on “Vicious Creature,” an ambitious and emotional pop odyssey.",Arts&Leisure,2024-11-27
2024-11-27 10:00:57+00:00,How ‘September 5’ Recreates a Historic News Broadcast,"The drama chronicles the 1972 Munich Olympics attack from ABC Sports’ point of view, a perspective that resonates today. But the film arrives at a fraught time.",“They’re all gone.”,"The drama chronicles the 1972 Munich Olympics attack from ABC Sports’ point of view, a perspective that resonates today. But the film arrives at a fraught time.",Culture,2024-11-27
2024-11-27 10:01:00+00:00,"With ‘The Piano Lesson,’ Danielle Deadwyler Goes Even Deeper","After breaking through with “Till,” the actress delivers another formidable performance. Still, when it comes to Hollywood, she’d rather keep some distance.","On a recent Sunday morning in West Hollywood, the actress Danielle Deadwyler wore all white, clad in a pristine Tory Burch dress.","After breaking through with “Till,” the actress delivers another formidable performance. Still, when it comes to Hollywood, she’d rather keep some distance.",Culture,2024-11-27
2024-11-27 10:01:08+00:00,9 Books Coming in December,"A Hitchcockian thriller, an off-the-grid memoir, novels by Weike Wang and Lily Tuck, and more.","In the third novel by the author of “Chemistry” and “Joan Is Okay,” Keru and Nate, an interracial, young professional couple, host their parents on consecutive vacations at a rented beach house in New England and a Catskills bungalow. As the visits gradually expose resentments and longings they would rather keep hidden — Keru is the daughter of strict, highly driven Chinese immigrants; Nate is the first in his white, working-class family to earn a college degree — Wang paints an elegantly off-kilter portrait of partnership and its isolations, and of the ungainly, imperfect intimacy of family.","A Hitchcockian thriller, an off-the-grid memoir, novels by Weike Wang and Lily Tuck, and more.",BookReview,2024-11-27
2024-11-27 10:01:57+00:00,Kim Hill Is Building Her Seat at the Table,"After walking away from the Black Eyed Peas, the artist and designer has been making work on her own terms.","Before the Black Eyed Peas were a stadium act fronted by Will.i.am and Fergie, they were a trio of quirky Los Angeles-based rappers who often collaborated with Black female singers. Macy Gray, best known for her 1999 hit “I Try,” sang on their first two albums, released in 1998 and 2000. But their closest female collaborator in those days was Kim Hill.","After walking away from the Black Eyed Peas, the artist and designer has been making work on her own terms.",TStyle,2024-11-27
2024-11-27 10:02:02+00:00,"Inside a Legendary New York Hotel, a Home With Wall-to-Wall Tiger Print",How a full floor of the Sherry-Netherland became an apartment that evokes both European grandeur and downtown lofts.,"“IT HAS THE spirit of a loft,” says the interior designer Martin Brûlé, surveying the apartment that inhabits an entire floor of the Sherry-Netherland, the 38-story Jazz Age Fifth Avenue co-op and hotel overlooking Central Park at 59th Street. “The stereotype of a New York loft is that it’s downtown with this artsy feeling, mismatched furniture. Well, this space has all those elements. It’s just a completely dreamy version of that.”",How a full floor of the Sherry-Netherland became an apartment that evokes both European grandeur and downtown lofts.,TStyle,2024-11-27
2024-11-27 10:02:02+00:00,"As a Couples Therapist, I See the Same Destructive Patterns in Our Political Discourse",We’re in a national moment of great fear and suspicion. But the principles of psychoanalysis that can help feuding couples can also help us reconcile our differences.,"Louisa and Isaac, a lively, warm and bright couple in their 40s, fell in love two decades ago. They were intellectually engaged with each other, adventurous and, for years, shared “deep blue” affiliations. That changed during Donald Trump’s first term.",We’re in a national moment of great fear and suspicion. But the principles of psychoanalysis that can help feuding couples can also help us reconcile our differences.,OpEd,2024-11-27
2024-11-27 10:02:03+00:00,The Biggest Travel Debate: Check In or Carry On?,"Check in or carry on? Amy Virshup, the Travel editor at The New York Times, and Christine Chung, a Times reporter covering consumer travel, have a debate.","Check in or carry on? Amy Virshup, the Travel editor at The New York Times, and Christine Chung, a Times reporter covering consumer travel, have a debate.","Check in or carry on? Amy Virshup, the Travel editor at The New York Times, and Christine Chung, a Times reporter covering consumer travel, have a debate.",,2024-11-27
2024-11-27 10:02:07+00:00,What Exactly Is Morning Mist? And Other Questions.,"In “The Miraculous From the Material,” the best-selling author Alan Lightman examines the science behind the wonder.",You are on a run early one winter morning and come to a favorite meadow where a layer of mist lies across the grass like a sheet of tissue over a box of new clothes. But why is it there? What is the mist? Why has the cold night summoned it? Why does it keep within such defined boundaries? And why does it melt away as the sun rises?,"In “The Miraculous From the Material,” the best-selling author Alan Lightman examines the science behind the wonder.",BookReview,2024-11-27
2024-11-27 10:02:08+00:00,French Toast Gets a Polynesian Pick Me Up,"Ipo, Tahitian coconut bread, takes the place of toasty French bread, merging long histories.","In Fiji, when breadfruit trees bear more fruit than usual, it is at once a gift and a warning sign: Hurricane season will be dire. As a child, Robert Oliver watched people bury the fruit in pits lined with banana leaves. After the storms passed, they dug them up, now fermented, and put them straight on the fire to cook. This was how generations survived. Reportedly, breadfruit from a pit dating back three centuries was discovered to be still edible — to have defied time.","Ipo, Tahitian coconut bread, takes the place of toasty French bread, merging long histories.",Dining,2024-11-27
2024-11-27 10:02:12+00:00,"I Haul, Therefore I Am","It is the shopping phenomenon of our times, and now it’s an Amazon store.","In mid-November, as election post-mortems focused on inflation worries and the holiday shopping season began to pick up steam, Amazon introduced a new storefront.","It is the shopping phenomenon of our times, and now it’s an Amazon store.",Styles,2024-11-27
2024-11-27 10:02:13+00:00,"In ‘Yuletide Factory,’ Cirque Mechanics Manufactures a Family Holiday Show","It’s Christmas at the sweatshop, but the mood fluctuates between ho ho ho and ho hum.","Since the 1840s, some people have complained about the commercialization of Christmas. Others have embraced it. “Yuletide Factory,” a circus show at the New Victory Theater, splits the difference, locating its cheer inside a sweatshop churning out seasonal doodads. Nothing says Christmas like a repetitive stress injury?","It’s Christmas at the sweatshop, but the mood fluctuates between ho ho ho and ho hum.",Culture,2024-11-27
2024-11-27 10:02:16+00:00,‘Moana 2’ Review: It Doesn’t Rock the Boat,"In this benign sequel, the Disney princess continues her seafaring ways and remains admirably uninterested in finding a prince.","“Moana,” Disney’s breezy foray into Polynesian myth and culture, was released almost exactly eight years ago. Anyone remember what was going on that month? Amid an election, a reckoning and political anxiety, Moana’s anthems about voyaging beyond the confines of her coral reef (the tropical version of a glass ceiling) to save her people from environmental disaster rang out with special feeling.","In this benign sequel, the Disney princess continues her seafaring ways and remains admirably uninterested in finding a prince.",Weekend,2024-11-27
2024-11-27 10:02:18+00:00,‘The Seed of the Sacred Fig’ Review: When the World Is a Prison,"Mohammad Rasoulof’s powerful drama about the authoritarian Iranian government breaks a fourth wall, with consequences.","The ubiquity of smartphones capable of filming anything, anywhere, has been a blessing and a curse to autocratic governments. On the one hand, protests and nascent revolutions can be filmed and broadcast, seen around the world, making the authoritarian’s attempt to quash dissent much more onerous.","Mohammad Rasoulof’s powerful drama about the authoritarian Iranian government breaks a fourth wall, with consequences.",Weekend,2024-11-27
2024-11-27 10:02:23+00:00,Family and Friends in Town? Here’s What to Watch Based on the Mood.,"Whether you’re with hanging out with children or adults, want to laugh or tuck into an adventure, here are some specific selections to stream.",“What do you all want to watch?”,"Whether you’re with hanging out with children or adults, want to laugh or tuck into an adventure, here are some specific selections to stream.",Culture,2024-11-27
2024-11-27 10:02:23+00:00,How the World’s Largest Democracy Slid Toward Authoritarianism,"“The New India,” by Rahul Bhatia, combines personal history and investigative journalism to account for his country’s turn to militant Hindu nationalism.",Rahul Bhatia’s new book began from bewilderment: He wanted to know what was happening to the people he loved.,"“The New India,” by Rahul Bhatia, combines personal history and investigative journalism to account for his country’s turn to militant Hindu nationalism.",BookReview,2024-11-27
2024-11-27 10:02:26+00:00,Lovable Movie Robots Are Coming to Charm Your Children,The adult world is ever more full of robots. Children’s entertainment feels as if it’s working hard to make them seem adorable.,"One near certainty about raising a young child these days is that you and your offspring will be exposed to a lot of stories about robots. Another is that the robots working their charms most effectively on you will belong to a new kind of archetype: the sympathetic robot. Sitting in darkened theaters with my 5-year-old son, I have watched any number of these characters. They are openhearted and often dazzled by the wonders of everyday life — innocently astounded by, say, the freedom of playing in the surf, the bliss of dancing with a loved one or the thrill of just holding hands. They might be more winningly human than some of the humans you know.",The adult world is ever more full of robots. Children’s entertainment feels as if it’s working hard to make them seem adorable.,Magazine,2024-11-27
2024-11-27 10:02:31+00:00,A Stray Dog Climbed an Egyptian Pyramid. Along Came a Paraglider.,A video of a dog on a pyramid took off on social media — but only after it was appropriated and doctored.,"They say that every dog has its day, and for Apollo, a young stray who roams the Giza necropolis in Greater Cairo, that day was Oct. 14. Just after sunrise, a paraglider pilot named Alex Lang spied the dog frolicking atop the Pyramid of Khafre, a 448-foot-tall limestone monument in the famous Giza complex that people are not permitted to scale.",A video of a dog on a pyramid took off on social media — but only after it was appropriated and doctored.,Science,2024-11-27
2024-11-27 10:02:32+00:00,How to Help Those Still Devastated by Hurricane Helene,Natural disasters call to our shared humanity.,"This article is part of Times Opinion’s Giving Guide 2024. Read more in a note from Times Opinion’s editor, Kathleen Kingsbury.",Natural disasters call to our shared humanity.,OpEd,2024-11-27
2024-11-27 10:02:36+00:00,The MAGA Science Agenda Reveals America’s Future,"If there’s a thread tying this coalition together, it’s suspicion of expertise and elitism.","The leader of the Republican Party and our country’s next president has tapped a pro-choice scion of the country’s most famous Democratic dynasty to lead the Department of Health and Human Services. In keeping with the bewildering dynamics of today’s negative partisanship, conservative groups such as the Heritage Foundation have cheered the selection of Robert F. Kennedy Jr., while liberals have near categorically denounced him.","If there’s a thread tying this coalition together, it’s suspicion of expertise and elitism.",OpEd,2024-11-27
2024-11-27 10:02:37+00:00,"A Housing Crisis Deepens, and a Reporter Digs In","To really communicate with people about the many problems arrayed across the housing landscape, we needed to cut through the noise.","The pandemic disoriented us in many ways. In New York City, one of the most dizzying changes was a rental rate boomerang between 2020 and 2022. First, apartment rates dropped steeply, and many renters celebrated the pandemic deals they had secured in high-demand neighborhoods. Soon enough, though, rents shot back up with renewed vigor, sending the cost of living in New York, America’s biggest city, to even more stratospheric levels. By June 2022, the average monthly rent on a new lease in Manhattan had risen above a staggering $5,000.","To really communicate with people about the many problems arrayed across the housing landscape, we needed to cut through the noise.",Metro,2024-11-27
2024-11-27 10:02:42+00:00,Thomas Friedman: Trump’s Path to a Nobel Peace Prize?,How the president-elect could change the Middle East — for the better.,"The Israel-Gaza war poses multiple challenges for President-elect Donald Trump’s new administration. But the former president has proposed a plan for peace in the region before. The question is: can he be convinced to pursue it again? In this episode, the columnist Thomas L. Friedman argues that Trump has an opportunity to make history.",How the president-elect could change the Middle East — for the better.,OpEd,2024-11-27
2024-11-27 10:02:43+00:00,These Thanksgiving Heroes Love to Talk Turkey,Follow four experts at the Butterball Turkey Talk-Line as they get ready for their biggest day.,"Thanksgiving has many heroes, but the Butterball Turkey Talk-Line may be the largest gathering of them all in one office space.",Follow four experts at the Butterball Turkey Talk-Line as they get ready for their biggest day.,Dining,2024-11-27
2024-11-27 10:02:48+00:00,"At Thanksgiving Time, It’s Raining on Macy’s Parade",The forecast is bad for the famous parade on Thursday. But that’s not Macy’s only problem.,Good morning. It’s Wednesday. We’ll look ahead to the Macy’s Thanksgiving Day Parade and why Macy’s has more to worry about than bad weather. We’ll also get details on why City Hall is rushing to close a migrant shelter in Brooklyn before President-elect Donald Trump takes office in January.,The forecast is bad for the famous parade on Thursday. But that’s not Macy’s only problem.,Metro,2024-11-27
2024-11-27 10:02:50+00:00,Inside the Plastic Industry’s Battle to Win Over Hearts and Minds,Documents leaked from an industry group show how plastics companies are pushing back against a “tide of anti-plastic sentiment.”,Paid influencers on TikTok. An infomercial hosted by Dennis Quaid. Pushback against the Olympics’ single-use plastic ban.,Documents leaked from an industry group show how plastics companies are pushing back against a “tide of anti-plastic sentiment.”,Climate,2024-11-27
2024-11-27 10:02:55+00:00,America’s Great Unifying Event: The Macy’s Thanksgiving Day Parade,"The nostalgia-fueled production has been the most-watched entertainment program in the United States for the past three years, ahead of the Oscars and the World Series.",It might be the kookiest three and a half hours in all of television.,"The nostalgia-fueled production has been the most-watched entertainment program in the United States for the past three years, ahead of the Oscars and the World Series.",Business,2024-11-27
2024-11-27 10:03:56+00:00,"$400,000 Homes in Michigan, Pennsylvania and Vermont","A five-bedroom Tudor Revival house in Detroit, a 1925 rowhouse in South Philadelphia, and a two-bedroom cottage from 1920 in Manchester, Vt.","This five-bedroom, two-and-a-half-bathroom house in Detroit’s North End has undergone an extensive remodel beginning in 2017, with additions including new windows, new HVAC, plumbing and electrical systems, and a new deck. Paint inside and out is also new, and the sellers turned the attic into more living space, complete with a full bathroom.","A five-bedroom Tudor Revival house in Detroit, a 1925 rowhouse in South Philadelphia, and a two-bedroom cottage from 1920 in Manchester, Vt.",RealEstate,2024-11-27
2024-11-27 10:03:57+00:00,Record Number of Travelers Expected Over Thanksgiving Week,"Bad weather threatens roads over the holiday, but airports have had little trouble on Wednesday.","Marvin Scott usually gets to the airport about 45 minutes before his flights, but on Wednesday, he arrived at Kennedy International Airport in New York two hours early, aware that experts had warned that this Thanksgiving travel week would be the busiest ever.","Bad weather threatens roads over the holiday, but airports have had little trouble on Wednesday.",Express,2024-11-27
2024-11-27 10:04:05+00:00,What Is Russia’s Oreshnik Ballistic Missile?,The weapon used for the first time against Ukraine last week is capable of carrying nuclear weapons.,"The dust has settled in Dnipro, Ukraine, where investigators are analyzing the wreckage at a weapons factory struck by a new Russian intermediate-range ballistic missile last week. But the debate continues over the strategic impact of the missile, known as the Oreshnik, both on the battlefield in Ukraine and what it means for NATO states in Europe.",The weapon used for the first time against Ukraine last week is capable of carrying nuclear weapons.,Foreign,2024-11-27
2024-11-27 10:04:11+00:00,Maine Becomes the Latest State to Sue Oil Companies Over Climate Change,"In a new lawsuit, the state’s attorney general claims oil companies deceived the public about fossil fuel products’ contributions to climate change.","Maine has become the latest state to sue oil and gas companies over climate change, claiming that Exxon Mobil, Shell, Chevron and other giants waged a decades-long campaign to conceal the effects of fossil fuels and contributed to the extreme weather that has pummeled the state in recent years.","In a new lawsuit, the state’s attorney general claims oil companies deceived the public about fossil fuel products’ contributions to climate change.",Climate,2024-11-27
2024-11-27 10:04:16+00:00,Kentucky Auction of Confiscated Alcohol Includes Rare Bourbon Bottles,A new state law grants the Kentucky Department of Alcoholic Beverage Control the authority to auction off impounded alcohol.,Kentucky bourbon fans could be giving thanks this week as the state auctions off some rare confiscated bottles.,A new state law grants the Kentucky Department of Alcoholic Beverage Control the authority to auction off impounded alcohol.,Express,2024-11-27
2024-11-27 10:04:20+00:00,"Two Presidents, Two Policies, One Superpower: America in Transition","Even as President Biden brokers a cease-fire in Lebanon, President-elect Donald J. Trump is running his own foreign policy without waiting to be sworn in.",Follow the latest updates on President-elect Trump’s transition.,"Even as President Biden brokers a cease-fire in Lebanon, President-elect Donald J. Trump is running his own foreign policy without waiting to be sworn in.",Washington,2024-11-27
