pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-02 09:02:03+00:00,What Happens to All Your Compost? Meet the Person Who Handles It.,"For the latest episode of “On the Job,” Priya Krishna spent a night picking up compost with Paul Campbell, who removes thousands of pounds of food waste from New York businesses.","For 18 years, Paul Campbell has been lugging 300-pound bins filled with watermelon rinds, coconut shells and other compost onto a truck in the dead of the night. As a sanitation worker, he sees a part of New York that few ever get the chance to glimpse: its vast food waste.","For the latest episode of “On the Job,” Priya Krishna spent a night picking up compost with Paul Campbell, who removes thousands of pounds of food waste from New York businesses.",Dining,2024-11-02
2024-11-02 09:02:04+00:00,"In Shift From 2020, Identity Politics Loses Its Grip on the Country",There are signs that society is moving away from the progressive left’s often strict expectations about how to discuss culture and politics.,"The last time Kamala Harris ran for president, during the 2020 primaries, people were losing jobs or friends because something they said or posted online came off as insensitive.",There are signs that society is moving away from the progressive left’s often strict expectations about how to discuss culture and politics.,National,2024-11-02
2024-11-02 09:02:16+00:00,"Bringing Attitude, and Exclusivity, to the World of Running Gear","Bandit wants to “evolve running,” and the apparel company will be in the spotlight during the New York City Marathon.","This summer, Ashley Ellefson, a 39-year-old operations executive, was running along Manhattan’s East River Promenade when she spotted a group of men, many of them clad in Bandit Running gear, coming toward her. They ran her off the road.","Bandit wants to “evolve running,” and the apparel company will be in the spotlight during the New York City Marathon.",Styles,2024-11-02
2024-11-02 09:02:21+00:00,John Leguizamo Talked Diversity at the Emmys. He Has Ideas for Theater Too.,"The actor discusses his new play, “The Other Americans,” feeling underappreciated as a dramatist, and Latino representation.","In his new play, “The Other Americans,” John Leguizamo stars as Nelson Castro, a Colombian laundromat owner in Queens whose life begins to unravel as his family struggles to, as Leguizamo puts it, “survive the American dream.”","The actor discusses his new play, “The Other Americans,” feeling underappreciated as a dramatist, and Latino representation.",Culture,2024-11-02
2024-11-02 09:02:29+00:00,"It’s Time to Shop for Medicare, and 2025 Brings Big Changes","A bumper crop of revisions, including a stronger drug benefit, means the plan you enrolled in for 2024 may not be the best fit next year.","Americans on Medicare will see big, and welcome, changes next year. The program’s prescription drug insurance will be much stronger — and easier to understand — as a result of the Inflation Reduction Act of 2022.","A bumper crop of revisions, including a stronger drug benefit, means the plan you enrolled in for 2024 may not be the best fit next year.",SundayBusiness,2024-11-02
2024-11-02 09:02:31+00:00,Kamala Harris’s 2024 in Pictures,"As the year began, few expected Kamala Harris to make a historic march toward the presidency. After a head-spinning summer, her campaign’s remarkable story awaits its conclusion.","Vice President Kamala Harris has run a presidential campaign like no other in modern American history. Thrust unexpectedly onto the top of the ticket, she had less than four months to take on former President Donald J. Trump, who has dominated the nation’s politics for nearly a decade.","As the year began, few expected Kamala Harris to make a historic march toward the presidency. After a head-spinning summer, her campaign’s remarkable story awaits its conclusion.",Washington,2024-11-02
2024-11-02 09:02:34+00:00,"Stolen Packages: When You Can, and Can’t, Blame Your Landlord","Landlords are not legally required to provide delivery lockers, or concierges, if these are not already provided services in your building.","Q: I live in a nice rent-stabilized building in Park Slope, Brooklyn. We’ve had packages stolen for months, not to mention a few intruders, including some teenagers caught smoking marijuana in a common area. Our building has neither a doorman nor a concierge, only a front door entry code and surveillance cameras. The super refuses to get involved and tells us to call the police. We’ve notified our management company, asking them to improve security with lockers or a virtual concierge, to no avail. How can we get management to take action? Do we have any legal recourse?","Landlords are not legally required to provide delivery lockers, or concierges, if these are not already provided services in your building.",RealEstate,2024-11-02
2024-11-02 09:02:58+00:00,"How to Survive Swing State Stress: Prayer, Canvassing and Knowing When to Let Go","Georgia’s status as a battleground state is a source of pride, but also of high anxiety at the end of a grinding election.","One poll has Vice President Kamala Harris ahead in Georgia by four points, and another has former President Donald J. Trump leading by six. A couple more have the candidates effectively tied.","Georgia’s status as a battleground state is a source of pride, but also of high anxiety at the end of a grinding election.",National,2024-11-02
2024-11-02 09:02:59+00:00,How Donald Trump Replaced ‘the Protestant Pope’,Billy Graham towered over American evangelicalism for 50 years. Now the fight is on to own his legacy.,"In the final stretch of a presidential election between two candidates who don’t speak often about their personal religious beliefs, an itinerant evangelist born in 1918 has become the subject of a skirmish in the ongoing civil war over the future of evangelical Christianity in America.",Billy Graham towered over American evangelicalism for 50 years. Now the fight is on to own his legacy.,National,2024-11-02
2024-11-02 09:03:14+00:00,Who Is Kamala Anyway?,Wesley Morris has a theory.,"When Wesley Morris began watching the Democratic National Convention last August, he started to worry. Kamala was slotted to accept the nomination for president after Michelle Obama spoke. Would she be able follow an act like that?",Wesley Morris has a theory.,Podcasts,2024-11-02
2024-11-02 09:03:14+00:00,The Biggest Question in North Carolina: Can Democrats Win?,"Republicans have been quick to temper Democratic optimism in a state where rural areas, and maybe just enough suburbs and exurbs, remain reliably red.","In the western mountains, wealthy coastal towns, and urban and rural areas in between, North Carolina voters agree on this: It has been an exhausting and unsettling final stretch of the election in their state. After a devastating hurricane and a jolting political scandal, they are ready for a result.","Republicans have been quick to temper Democratic optimism in a state where rural areas, and maybe just enough suburbs and exurbs, remain reliably red.",National,2024-11-02
2024-11-02 09:03:15+00:00,"Squirrels, Soda and Tractors: 12 Emergencies You Never Thought About but Election Officials Are Prepared For","Local election workers share how they would respond to a range of scenarios, using a 52-card game.","Local election workers share how they would respond to a range of scenarios, using a 52-card game.","Local election workers share how they would respond to a range of scenarios, using a 52-card game.",The Upshot,2024-11-02
2024-11-02 09:03:17+00:00,How Missile Defense Works (and Why It Fails),Iran fired two of the largest barrages of ballistic missiles ever at Israel this year. Even the world’s best defenses don’t always stop them.,Iran fired two of the largest barrages of ballistic missiles ever at Israel this year. Even the world’s best defenses don’t always stop them.,Iran fired two of the largest barrages of ballistic missiles ever at Israel this year. Even the world’s best defenses don’t always stop them.,World,2024-11-02
2024-11-02 09:03:24+00:00,3 Terrific Specials to Distract You From the News,"Tom Papa, James Adomian and Emily Catalano take very different, very funny approaches in their new hours.",(Stream it on Netflix),"Tom Papa, James Adomian and Emily Catalano take very different, very funny approaches in their new hours.",Culture,2024-11-02
2024-11-02 09:03:26+00:00,"Behind a Wall of Trees, Archaeologists Discover a Maya City",A city with temple pyramids not far from the road and a site with a Maya complex built alongside a sinkhole lend to evidence that the Maya civilization was even more sprawling than known.,"East of the town of Dos Lagunas, past the major highway cutting through Mexico’s south, the forest rises up in a dense wall of grasping roots, spindly branches and veils of brown and green.",A city with temple pyramids not far from the road and a site with a Maya complex built alongside a sinkhole lend to evidence that the Maya civilization was even more sprawling than known.,Foreign,2024-11-02
2024-11-02 09:03:26+00:00,Our Photographers’ Favorite Campaign Trail Photos,"How did they get those photos? Doug Mills, who has been photographing former President Donald J. Trump for The New York Times, and Erin Schaff, who has been photographing Vice President Kamala Harris, tell the stories behind their favorite photos of the candidates.","How did they get those photos? Doug Mills, who has been photographing former President Donald J. Trump for The New York Times, and Erin Schaff, who has been photographing Vice President Kamala Harris, tell the stories behind their favorite photos of the candidates.","How did they get those photos? Doug Mills, who has been photographing former President Donald J. Trump for The New York Times, and Erin Schaff, who has been photographing Vice President Kamala Harris, tell the stories behind their favorite photos ...",,2024-11-02
2024-11-02 09:03:38+00:00,Murders Surged in the Pandemic. Now in Many Cities That Surge Is Gone.,A huge drop in 2023 has been followed by an even greater improvement so far this year.,"Murders declined at a remarkable rate in America in 2023, with official statistics showing the largest one-year drop in more than half a century. Even more remarkable: This year looks on track for an even greater improvement.",A huge drop in 2023 has been followed by an even greater improvement so far this year.,Upshot,2024-11-02
2024-11-02 09:03:43+00:00,How Will White Women Vote? It’s a Question With a Fraught History.,White and Black women have joined together to power progressive causes — from abolition to civil rights — but it’s a tenuous alliance.,"With a closely contested election just days away, much attention has been paid in recent weeks to whether enough Black men are willing to vote for a Black woman for president. The argument goes that Black men may be the obstacle to Kamala Harris’s defeating Donald Trump — and becoming the first female president. In a video that went viral, former President Barack Obama chided Black men for maybe not wanting to support Harris because she’s a woman; some polling shows her Black-male support slipping. News networks devoted numerous segments to pundits’ raising the alarm about the ambivalence of some Black men to a Harris presidency. Harris, responding to the concern in the final stretch of the campaign, released her “Opportunity Agenda for Black Men.”",White and Black women have joined together to power progressive causes — from abolition to civil rights — but it’s a tenuous alliance.,Magazine,2024-11-02
2024-11-02 09:03:45+00:00,A Tight Senate Battle Comes Down to a Few Key Races,"Republicans are in good position to win the Senate majority, but Democrats still hold hope of retaining control.","After two years and a multibillion-dollar barrage of political attack ads, the fight for Senate control is down to a handful of races, with Republicans holding a clear edge but Democrats maintaining a narrow path to retaining their majority if events break their way.","Republicans are in good position to win the Senate majority, but Democrats still hold hope of retaining control.",Washington,2024-11-02
2024-11-02 09:04:02+00:00,Harris’s Hope: Getting Right-Leaning Voters to Shift to the Left,Democrats see a narrow opening to peel away center-right voters bothered by abortion bans and by the Jan. 6 attack on the Capitol.,"For months, Gretchen Wolfe of Phoenix has agonized over her choices in this year’s presidential election.",Democrats see a narrow opening to peel away center-right voters bothered by abortion bans and by the Jan. 6 attack on the Capitol.,Politics,2024-11-02
2024-11-02 09:04:11+00:00,Just How Online Was This Election?,"In the 2024 presidential race, both nominees exploited a porous boundary between the internet and real life. Some viral moments, however, were out of their control.","Perhaps more so than in any presidential election that has come before it, the contest between Vice President Kamala Harris and former President Donald J. Trump has unfolded online.","In the 2024 presidential race, both nominees exploited a porous boundary between the internet and real life. Some viral moments, however, were out of their control.",Styles,2024-11-02
2024-11-02 09:04:18+00:00,Would You Wear 200 Stuffed Animals?,Le Rêve Nazam’s teddy bear jeans are the surprising internet fashion hit of the year.,Some fashion designers use cotton. Others wool. Chad Nazam uses stuffed animals.,Le Rêve Nazam’s teddy bear jeans are the surprising internet fashion hit of the year.,Styles,2024-11-02
2024-11-02 09:04:35+00:00,"Trump, Preparing to Challenge the Results, Puts His 2020 Playbook Into Action","Step by step, Donald J. Trump and his allies are following the strategies that caused chaos four years ago. Election officials say they are ready this time.",Election 2024 live updates: Follow our coverage of Trump and Harris on Election Day.,"Step by step, Donald J. Trump and his allies are following the strategies that caused chaos four years ago. Election officials say they are ready this time.",Politics,2024-11-02
2024-11-02 09:04:35+00:00,Israel’s Peace Talks in Gaza and Lebanon: What to Know,Complex negotiations involving several players are proceeding on two separate but related tracks.,Cease-fire talks are underway to resolve two related conflicts in the Middle East that have killed tens of thousands of people and threaten to spiral into a wider regional war.,Complex negotiations involving several players are proceeding on two separate but related tracks.,Foreign,2024-11-02
2024-11-02 09:05:47+00:00,How a Trump Win Would Upend Major Climate Court Fights,A second Trump administration could stop defending the E.P.A. against lawsuits attacking its climate policies. Other effects might be more far-reaching.,A second Trump presidency would lead to a sea change for climate-related lawsuits in the nation’s courts.,A second Trump administration could stop defending the E.P.A. against lawsuits attacking its climate policies. Other effects might be more far-reaching.,Climate,2024-11-02
2024-11-02 09:05:51+00:00,Exhale Through the Gift Shop,Museums are adding scents as another tool for communicating information about science and other subjects in their exhibits.,Does dark matter smell like pepper? Just how stinky was the breath of Tyrannosaurus rex? What was the fragrance of an extinct flower? And what scents might greet us on the moon or Mars?,Museums are adding scents as another tool for communicating information about science and other subjects in their exhibits.,Science,2024-11-02
2024-11-02 09:06:11+00:00,Trump Is Betting Big on Musk’s Swing-State Moonshot,"The candidate is leaning on an unusual canvassing effort funded by Elon Musk. If successful, it could usher in a new era when billionaires dominate ground campaigns.","One morning in mid-April, Elon Musk sat in a suite at the Proper Hotel in downtown Austin and texted former President Donald J. Trump.","The candidate is leaning on an unusual canvassing effort funded by Elon Musk. If successful, it could usher in a new era when billionaires dominate ground campaigns.",Politics,2024-11-02
2024-11-02 09:06:11+00:00,A Daughter of Immigrants Adopts a Tough Border Message in a Close House Race,"Representative Yadira Caraveo of Colorado, whose parents entered the country illegally from Mexico, has become one of several Democrats to pivot to a pro-enforcement message.","When Representative Yadira Caraveo, Democrat of Colorado, addressed a largely Latino crowd this week at an event to celebrate the Day of the Dead, she came with a message of compassion and solidarity with immigrants.","Representative Yadira Caraveo of Colorado, whose parents entered the country illegally from Mexico, has become one of several Democrats to pivot to a pro-enforcement message.",Washington,2024-11-02
2024-11-02 09:06:25+00:00,Young African Voters Sour on the Parties That Ushered in Liberation,Political parties that have governed for decades since African countries overthrew colonial rulers are now being challenged by frustrated young voters.,The resounding defeat this past week of the only political party that has governed Botswana since it gained independence 58 years ago sent tremors across the African continent.,Political parties that have governed for decades since African countries overthrew colonial rulers are now being challenged by frustrated young voters.,Foreign,2024-11-02
2024-11-02 09:06:27+00:00,"‘Cesspools,’ ‘Hellholes’ and ‘Beautiful Places’: How Trump Describes the U.S.",See how Donald J. Trump’s penchant for criticism extends to a topic that’s usually sacrosanct for candidates — the cities and states in the nation he aims to lead.,See how Donald J. Trump’s penchant for criticism extends to a topic that’s usually sacrosanct for candidates — the cities and states in the nation he aims to lead.,See how Donald J. Trump’s penchant for criticism extends to a topic that’s usually sacrosanct for candidates — the cities and states in the nation he aims to lead.,U.S.,2024-11-02
2024-11-02 09:06:31+00:00,Why Are Democrats Having Such a Hard Time Beating Trump?,The national political environment just isn’t as conducive to a Harris victory as many might imagine.,"Whatever happens Tuesday, it’s fair to say this campaign has not gone as smoothly as Democrats expected.",The national political environment just isn’t as conducive to a Harris victory as many might imagine.,Upshot,2024-11-02
2024-11-02 09:06:31+00:00,A Way Out of Mexico’s Constitutional Crisis? One Idea for Compromise Emerges.,A lone voice on Mexico’s Supreme Court has proposed a way to ease the political tensions that have arisen over a judicial overhaul. But big obstacles could prevent any deal.,"Bespectacled and soft-spoken, Juan Luis González Alcántara has devoted his life to the law, writing tomes on complex doctrines and teaching at a top law school before rising to become a justice on Mexico’s Supreme Court.",A lone voice on Mexico’s Supreme Court has proposed a way to ease the political tensions that have arisen over a judicial overhaul. But big obstacles could prevent any deal.,Foreign,2024-11-02
2024-11-02 09:15:07+00:00,Peter Singer Wants to Shatter Your Moral Complacency,"The controversial philosopher discusses societal taboos, Thanksgiving turkeys and whether anyone is doing enough to make the world a better place.","I believe that most of us, in our own humble ways, try to make the world better. Maybe that means giving what we can to charity or helping out in our community. Maybe it means eating less meat or driving less often. It’s enough for each of us to do our own little part.","The controversial philosopher discusses societal taboos, Thanksgiving turkeys and whether anyone is doing enough to make the world a better place.",Magazine,2024-11-02
