pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-16 10:00:08+00:00,Young Gazans Reach Global Audiences With Videos of Everyday Life in War,"Displaced young Palestinians are chronicling their wartime routines on TikTok and Instagram, allowing their followers abroad to see a more personal side of the conflict.","Seven months into the war in Gaza, Mohammed Said al-Halimy began documenting his daily routine in earnest.","Displaced young Palestinians are chronicling their wartime routines on TikTok and Instagram, allowing their followers abroad to see a more personal side of the conflict.",Foreign,2024-11-16
2024-11-16 10:00:18+00:00,Booking the Venue Before Popping the Question,"Many couples consider proposals a mere formality, and they’re eager to get on with planning a major life event before there’s even a ring.","Christine Parascandola and Aditya Seeramreddi started planning their wedding in February 2024, four months before Mr. Seeramreddi proposed to Ms. Parascandola. They hired a wedding planner, picked a wedding date and even booked their venue in Windham, N.Y.","Many couples consider proposals a mere formality, and they’re eager to get on with planning a major life event before there’s even a ring.",Styles,2024-11-16
2024-11-16 10:00:20+00:00,Liberal Berkeley’s Toughened Stance on Homeless Camps Is a Bellwether,"The progressive stronghold in California plans to target large encampments, relying on a Supreme Court decision handed down by a conservative majority.","Berkeley, Calif., long associated with the counterculture of the 1960s, has a reputation for erring on the side of compassion when it comes to addressing drug use and homelessness. The city is such a liberal outlier that Vice President Kamala Harris downplayed her origins there as she tried to appeal to moderate American voters this year.","The progressive stronghold in California plans to target large encampments, relying on a Supreme Court decision handed down by a conservative majority.",National,2024-11-16
2024-11-16 10:00:31+00:00,"The Prado, Renowned for Its Art, Tries a New Role: Muse to Authors","Spain’s most storied museum has been inviting writers, including Nobel laureates, to live nearby and take inspiration from its paintings.","On a rainy afternoon in Madrid, John Banville, the celebrated Irish author, was in the Prado Museum searching for a Caravaggio.","Spain’s most storied museum has been inviting writers, including Nobel laureates, to live nearby and take inspiration from its paintings.",Books,2024-11-16
2024-11-16 10:00:39+00:00,Their Lives Were Bound by a Fraud Case; Their Fates by a Sinking Yacht,Mike Lynch and Christopher Morvillo spent 12 years together fighting a legal battle over two continents. Their victory celebration ended in tragedy.,"For Mike Lynch, June 6 was a day more than a decade in the making.",Mike Lynch and Christopher Morvillo spent 12 years together fighting a legal battle over two continents. Their victory celebration ended in tragedy.,SundayBusiness,2024-11-16
2024-11-16 10:00:41+00:00,Are Shellfish Good for You?,"Oysters, clams and scallops are a seafood success story.","If you’re looking for healthy animal protein, nothing on Earth beats seafood. But it can be hard to know what to eat. There’s mercury in the tuna, bycatch on the shrimp boats and pesticides in the salmon ponds.","Oysters, clams and scallops are a seafood success story.",Well,2024-11-16
2024-11-16 10:00:47+00:00,"When Garrett Hedlund’s Friends Call at 3 a.m., He Picks Up","To have people like that in your life “is a damn special thing,” said the actor, one of the stars of “Tulsa King.”","Garrett Hedlund knows the allure of chaos — both onscreen in the television series “Tulsa King” as Mitch, a former bull rider and recovered addict, and offscreen as a restless Minnesotan who made his way to Hollywood and into movies like “Troy,” “Tron: Legacy” and “Friday Night Lights.”","To have people like that in your life “is a damn special thing,” said the actor, one of the stars of “Tulsa King.”",Arts&Leisure,2024-11-16
2024-11-16 10:00:49+00:00,Uncovering Gay and Lesbian History in a 1941 ‘Sex Variants’ Study,The Civilians theater group has adapted a study of homosexuality into a work that explores the lives of lesbians and gay men in the early 20th century.,"In the 1930s, Jan Gay, a sex researcher and journalist, made the tough decision to publish material from hundreds of in-depth interviews she had done with fellow lesbians in a medical study written by a straight male psychiatrist.",The Civilians theater group has adapted a study of homosexuality into a work that explores the lives of lesbians and gay men in the early 20th century.,Culture,2024-11-16
2024-11-16 10:01:08+00:00,The Biggest Surprise at the Met’s Egypt Show? Live Performance,Black artists have long claimed ancient Egypt as their own. Now they’re telling their stories in person on the museum’s floor.,"The artist Lorraine O’Grady once wrote of her third-grade geography teacher pulling down a map and saying, “Children, this is Africa, except Egypt — which is part of the Middle East.” Her teacher was merely repeating what archaeologists, curators and art historians had long insisted — that Egypt was more “Mediterranean” than “African,” and a precursor to the achievements of Greek and Roman civilizations. But it defied what O’Grady could see with her own eyes.",Black artists have long claimed ancient Egypt as their own. Now they’re telling their stories in person on the museum’s floor.,Arts&Leisure,2024-11-16
2024-11-16 10:01:09+00:00,Men? Maybe Not.,The election made clear that America’s gender divide is stark. What’s a heterosexual woman to do?,"If you were looking for a single example of just how strange things were getting between men and women this election cycle, one political ad seemed to capture the mood perfectly. Narrated by Julia Roberts, it featured a woman who was accompanied by her husband to the polls but alone in the voting booth. As she considers her options, she catches another woman’s knowing eye before privately filling in the Harris-Walz bubble. He’ll never know, their subtle nod to each other seems to say, and he’ll never understand.",The election made clear that America’s gender divide is stark. What’s a heterosexual woman to do?,Styles,2024-11-16
2024-11-16 10:01:46+00:00,"When Your Landlord Raises the Rent, How Much Is Too Much?",Landlords of rent-stabilized units are generally not able to increase the rent by more than what is allowed. But there are some exceptions.,"Q: I live in a rent-stabilized building in Manhattan and was the first tenant to occupy my apartment. For the first two years — during which I had separate one-year leases — I was charged the same amount of rent. The New York City Rent Guidelines Board had authorized an increase during the second year, but it was not passed on to us. In the third year, when I had a one-year renewal, the rent increased by 12 percent — more than the amount allowed by the Rent Guidelines Board, even when the increase that the board allowed the year before was added. Is this legal?",Landlords of rent-stabilized units are generally not able to increase the rent by more than what is allowed. But there are some exceptions.,RealEstate,2024-11-16
2024-11-16 10:01:55+00:00,Musk Wants to Slash $2 Trillion in Federal Spending. Is That Possible?,President-elect Donald J. Trump has tasked Elon Musk and Vivek Ramaswamy with identifying ways to cut the budget. The hard part comes next.,"President-elect Donald J. Trump has vowed to cut wasteful government spending, fire what he considers rogue bureaucrats and overhaul federal agencies once he is back in power.",President-elect Donald J. Trump has tasked Elon Musk and Vivek Ramaswamy with identifying ways to cut the budget. The hard part comes next.,Washington,2024-11-16
2024-11-16 10:02:00+00:00,Democrats Draw Up an Entirely New Anti-Trump Battle Plan,"The party’s early preparations to oppose the next Trump administration are heavily focused on legal fights and consolidating state power, rather than marching in the streets.","Locked out of power next year, Democrats are hatching plans to oppose President-elect Donald J. Trump that look nothing like the liberal “resistance” of 2017.","The party’s early preparations to oppose the next Trump administration are heavily focused on legal fights and consolidating state power, rather than marching in the streets.",Politics,2024-11-16
2024-11-16 10:02:11+00:00,"Under the Chandelier at Mar-a-Lago, Trump Makes Picks at Breakneck Speed",President-elect Donald J. Trump is more contemptuous than ever of Washington expertise and determined to hire people based on loyalty.,"President-elect Donald J. Trump chose his attorney general almost on a whim, in the sky between Washington and Palm Beach, Fla. He scoffed at a candidate for the Department of Homeland Security, then abruptly changed his mind. His defense secretary pick was a snap judgment during a slide presentation at Mar-a-Lago.",President-elect Donald J. Trump is more contemptuous than ever of Washington expertise and determined to hire people based on loyalty.,Washington,2024-11-16
2024-11-16 10:15:08+00:00,The Doctor Who Helped Me Understand My Mom’s Choice to Die,"Dr. Ellen Wiebe, who has performed hundreds of medical aid in dying (or MAID) procedures, discusses what constitutes a good death.","Earlier this year, my mother ended her life via medical aid in dying, also known as MAID. She had A.L.S., so she was suffering in many ways, and her choice to die in this manner felt right. Probably because it felt that way, in the time leading up to her death I didn’t have many unanswered questions about MAID. I knew it was legal nationwide in Canada, where I’m from and where my mom lived. (There it’s called medical assistance in dying, and unlike in the United States, patients can apply for it when their disease is nonterminal, as long as they have a “grievous and irremediable medical condition.”) I was also aware that in the United States MAID was legal in only 10 states and the District of Columbia. That’s pretty much what I knew, and that was enough.","Dr. Ellen Wiebe, who has performed hundreds of medical aid in dying (or MAID) procedures, discusses what constitutes a good death.",Magazine,2024-11-16
2024-11-16 10:33:26+00:00,Democrats Land at Climate Talks With a Message: Don’t Panic,American officials are seeking to assure the world that U.S. climate action won’t end with the return of Donald Trump as president.,The Australians were giving away fresh brewed coffee on Saturday afternoon. The Singaporean pavilion had free beer. The American delegation was mostly offering assurances that all hope was not lost.,American officials are seeking to assure the world that U.S. climate action won’t end with the return of Donald Trump as president.,Climate,2024-11-16
2024-11-16 10:35:15+00:00,"Bitter Infighting, and Trump’s Victory, Cloud Prospects for Anti-Putin Opposition","Accusations of betrayal have already tarnished the movement once led by Aleksei Navalny. Now, the election of Donald J. Trump, a Putin admirer, further complicates the opposition efforts.","It was the largest East-West prisoner swap since the Cold War, with a Russian assassin and seven others returned to Moscow in August in exchange for 16 prisoners who had run afoul of President Vladimir V. Putin.","Accusations of betrayal have already tarnished the movement once led by Aleksei Navalny. Now, the election of Donald J. Trump, a Putin admirer, further complicates the opposition efforts.",Foreign,2024-11-16
2024-11-16 10:42:30+00:00,Israel Strikes Near Beirut as Two Medics Killed in South Lebanon,Israel’s bombing campaign has complicated U.S. diplomacy to stop the Israel-Hezbollah war.,"The Israeli military pressed on Saturday with its days-long bombing campaign targeting an area near Beirut dominated by Hezbollah, the Lebanese Shiite militia, while in the country’s south, Israeli airstrikes killed two paramedics, according to Lebanon’s health ministry.",Israel’s bombing campaign has complicated U.S. diplomacy to stop the Israel-Hezbollah war.,Foreign,2024-11-16
2024-11-16 11:00:02+00:00,The Connections Companion No. 525,"Scroll down for hints and conversation about the puzzle for Sunday, Nov. 17, 2024.","Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.","Scroll down for hints and conversation about the puzzle for Sunday, Nov. 17, 2024.",Games,2024-11-16
2024-11-16 11:00:06+00:00,"Wordle Review No. 1,247","Scroll down for hints and conversation about the puzzle for Nov. 17, 2024.","Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.","Scroll down for hints and conversation about the puzzle for Nov. 17, 2024.",Games,2024-11-16
2024-11-16 11:00:07+00:00,Conversations With Murray Sinclair,"Thoughts from the former head of Canada’s Truth and Reconciliation Commission, who was also a former senator and the first Indigenous person in Manitoba to become a judge.","A national memorial service this week honored the life of Murray Sinclair, the first Indigenous person to become a judge in Manitoba and the former senator who became a national figure through his leadership of the Truth and Reconciliation Commission of Canada from 2009 to 2015.","Thoughts from the former head of Canada’s Truth and Reconciliation Commission, who was also a former senator and the first Indigenous person in Manitoba to become a judge.",Foreign,2024-11-16
2024-11-16 11:38:11+00:00,Satisfying vs. Productive,"Weekends are, ostensibly, for relaxation. But the impulse to make every moment productive can make guilt-free leisure a challenge.","What constitutes a satisfying weekend day? Is it one in which you run all the errands and finish all the tasks that accumulated in the course of the week that was? Or is it a day devoted to recreation, a clearly demarcated zone of you time: sleep in, lingering coffee hour, maybe a family outing, dinner with friends? Does it include some delicate balance of decompression and preparation that you only know when you achieve it?","Weekends are, ostensibly, for relaxation. But the impulse to make every moment productive can make guilt-free leisure a challenge.",NYTNow,2024-11-16
2024-11-16 12:00:08+00:00,The ‘Diploma Divide’ and the 2024 Election,Readers discuss a David Brooks column about how the less educated are being left behind.,To the Editor:,Readers discuss a David Brooks column about how the less educated are being left behind.,Letters,2024-11-16
2024-11-16 12:00:09+00:00,When Will Democrats Learn to Say No?,Why supermajority thinking is urgently needed on the left.,"When Donald Trump held a rally in the Bronx in May, critics scoffed that there was no way he could win New York State. Yet as a strategic matter, asking the question “What would it take for a Republican to win New York?” leads to the answer, “It would take overperforming with Black, Hispanic and working-class voters.”",Why supermajority thinking is urgently needed on the left.,OpEd,2024-11-16
2024-11-16 12:00:17+00:00,"I’m 16. On Nov. 6 the Girls Cried, and the Boys Played Minecraft.","On the day after the election, it seemed boys and girls woke to a new reality.","On the morning after the election, I walked up the staircase of my school. A preteen was crying into the shoulders of her braces-clad peer. Her friend was rubbing circles on her back.","On the day after the election, it seemed boys and girls woke to a new reality.",OpEd,2024-11-16
2024-11-16 12:00:17+00:00,Trump Has Put an End to an Era. The Future Is Up for Grabs.,"The post-Cold War era has ended, and we’re not going back.","Kamala Harris lost the presidential election, but one of her campaign slogans was vindicated in defeat. “We’re not going back!” the Democratic nominee insisted on the campaign trail, and she was unintentionally correct: Donald Trump’s return to power is proof that we have lived through a real turning point in history, an irrevocable shift from one era to the next.","The post-Cold War era has ended, and we’re not going back.",OpEd,2024-11-16
2024-11-16 12:00:24+00:00,Trump’s New Cologne: Eau de Musk,Who’s taking Melania’s place at Trump’s side?,I was feeling sad that Melania may not care to come play first lady in the second Trump administration.,Who’s taking Melania’s place at Trump’s side?,OpEd,2024-11-16
2024-11-16 12:00:27+00:00,How Robert F. Kennedy Jr. Could Destroy One of Civilization’s Best Achievements,Let’s not make child mortality great again.,"Even among the chaos generated by Donald Trump’s recent cabinet picks, one stands out for the extensive suffering and lasting institutional damage it may cause: his choice of Robert F. Kennedy Jr. to lead the Health and Human Services Department.",Let’s not make child mortality great again.,OpEd,2024-11-16
2024-11-16 12:00:28+00:00,Why Women Find Watching True Crime Comforting,It’s a black-and-white moral universe where victims get justice.,"Since the election, I have been spending a lot of time horizontal in my soft pants watching true crime — nonfiction television about a variety of illegal activity, mostly murder. My husband thinks it is pretty demented that I find comfort by turning away from breaking news and watching a show called “Accident, Suicide, or Murder,” but I often watch or listen to true crime as a way to calm down.",It’s a black-and-white moral universe where victims get justice.,OpEd,2024-11-16
2024-11-16 12:50:02+00:00,2 Novels That Could Almost Be Diaries,Barry Gifford’s bohemian scrapbook; Elizabeth McCracken’s eulogy for a mother.,"Dear readers,",Barry Gifford’s bohemian scrapbook; Elizabeth McCracken’s eulogy for a mother.,BookReview,2024-11-16
2024-11-16 13:00:03+00:00,What Can the Department of Government Efficiency Do?,"President-elect Trump has indicated the entity will operate outside the government, a position that comes with legal limits.",In between the cabinet nominations that President-elect Donald Trump announced this week was an unusual appointment: Elon Musk and Vivek Ramaswamy will lead a newly created Department of Government Efficiency.,"President-elect Trump has indicated the entity will operate outside the government, a position that comes with legal limits.",Business,2024-11-16
2024-11-16 14:20:31+00:00,A Palestinian Refugee Becomes a Jewish Israeli in This Novel,Elias Khoury’s “Children of the Ghetto” series continues with a young man switching identities in a society seeking to erase him.,“The beginning of life was the massacre and I have to gather together the scraps of its stories.”,Elias Khoury’s “Children of the Ghetto” series continues with a young man switching identities in a society seeking to erase him.,BookReview,2024-11-16
2024-11-16 16:00:04+00:00,"So-Good, Can’t-Miss NYT Cooking Thanksgiving Classics","Beginning with Julia Moskin’s five-star, truly easy creamy macaroni and cheese.",So you’re hosting Thanksgiving. Congratulations! Now what?,"Beginning with Julia Moskin’s five-star, truly easy creamy macaroni and cheese.",Dining,2024-11-16
2024-11-16 16:06:58+00:00,"South Africa Police Try Siege Tactics on Illegal Mining, Igniting Debate",The police have cut off food and water to miners for weeks in a bid to force them out of an abandoned mine. Human rights advocates and community leaders call the tactics inhumane.,"Around the gaping shaft of a disused mine, the South African police on Saturday waited to pounce on anyone trying to escape to the surface.",The police have cut off food and water to miners for weeks in a bid to force them out of an abandoned mine. Human rights advocates and community leaders call the tactics inhumane.,Foreign,2024-11-16
2024-11-16 16:49:37+00:00,China Hit Again With Fatal Violence as at Least 8 Die in Stabbing,"The stabbing, in the eastern city of Wuxi, took place days after a man drove a vehicle into a crowd in southern China, killing dozens.","A former student killed eight people and wounded 17 others in a stabbing rampage at a vocational school on Saturday night in the eastern Chinese city of Wuxi, the police said in a statement, in a second burst of deadly violence in China in less than a week.","The stabbing, in the eastern city of Wuxi, took place days after a man drove a vehicle into a crowd in southern China, killing dozens.",Foreign,2024-11-16
2024-11-16 17:00:10+00:00,"Trump Relished, and Rewarded, Kennedy’s Endorsement. Did It Matter?","In the backing of Robert F. Kennedy Jr., Donald J. Trump found the kind of name-brand validation he covets. But polls suggest Mr. Kennedy’s supporters didn’t race to the ballot box.",Donald J. Trump’s decision to give Robert F. Kennedy Jr. a cabinet post appeared to fulfill his promise to Mr. Kennedy to find him a spot in his administration.,"In the backing of Robert F. Kennedy Jr., Donald J. Trump found the kind of name-brand validation he covets. But polls suggest Mr. Kennedy’s supporters didn’t race to the ballot box.",Politics,2024-11-16
2024-11-16 17:58:58+00:00,Prosecutors Accuse Sean Combs of Trying to Contact Witnesses From Jail,The government said the music mogul had been attempting to obstruct federal prosecutors by instructing others to make three-way calls and securing help from other inmates.,"Prosecutors accused Sean Combs of continuing efforts to obstruct the federal racketeering and sex trafficking case against him from a Brooklyn jail, alleging in court papers filed on Friday night that the music mogul had been trying to evade government monitoring by seeking to arrange three-way phone calls and to buy the use of other inmates’ phone privileges.",The government said the music mogul had been attempting to obstruct federal prosecutors by instructing others to make three-way calls and securing help from other inmates.,Culture,2024-11-16
2024-11-16 18:08:43+00:00,"Sim Van der Ryn, Early Practitioner of Green Architecture, Dies at 89","Credited with designing the first eco-friendly office building, he never forgot the lessons he learned observing communes in the 1960s.","Sim Van der Ryn, a Dutch-born architect who emerged from the back-to-the-land movement in the early 1970s to become the California state architect, charged with designing sustainable buildings that earned him the sobriquet “father of green architecture,” died on Oct. 19 in Petaluma, Calif. in the San Francisco Bay Area. He was 89.","Credited with designing the first eco-friendly office building, he never forgot the lessons he learned observing communes in the 1960s.",Obits,2024-11-16
2024-11-16 18:56:50+00:00,"Omnivore, Intermittent Faster, Reformed Twinkie Lover: the R.F.K. Jr. Diet","Mr. Kennedy, Donald Trump’s pick to lead the Department of Health and Human Services, could wield considerable influence over the nation’s food supply. Here’s what we know about his own habits.",What does Robert F. Kennedy Jr. eat?,"Mr. Kennedy, Donald Trump’s pick to lead the Department of Health and Human Services, could wield considerable influence over the nation’s food supply. Here’s what we know about his own habits.",Politics,2024-11-16
2024-11-16 19:25:51+00:00,"Ex-Officer Took Nude Images From Women’s Phones in Traffic Stops, U.S. Says","In an unrelated case also in Missouri, a former state trooper was charged with searching the phones of female drivers to acquire explicit images.","A former Missouri police officer was indicted on Wednesday on charges of unlawfully searching 20 women’s cellphones to obtain nude images during traffic stops, the authorities said.","In an unrelated case also in Missouri, a former state trooper was charged with searching the phones of female drivers to acquire explicit images.",Express,2024-11-16
2024-11-16 19:42:17+00:00,"Thomas E. Kurtz, a Creator of BASIC Computer Language, Dies at 96","At Dartmouth, long before the days of laptops and smartphones, he worked to give more students access to computers. That work helped propel generations into a new world.","Thomas E. Kurtz, a mathematician and inventor of the simplified computer programming language known as BASIC, which allowed students to operate early computers and eventually propelled generations into the world of personal computing, died on Tuesday in Lebanon, N.H. He was 96.","At Dartmouth, long before the days of laptops and smartphones, he worked to give more students access to computers. That work helped propel generations into a new world.",Obits,2024-11-16
2024-11-16 20:30:13+00:00,"Malcolm X’s Daughters Sue F.B.I., C.I.A. and Police",A suit filed in Manhattan federal court Friday accuses law enforcement of intentionally failing to protect him and stymying efforts to identify his killers.,"Nearly 60 years after Malcolm X’s assassination at the Audubon Ballroom in Manhattan, his family filed a federal lawsuit on Friday claiming that the New York Police Department, C.I.A. and F.B.I. played a role in his killing.",A suit filed in Manhattan federal court Friday accuses law enforcement of intentionally failing to protect him and stymying efforts to identify his killers.,Metro,2024-11-16
2024-11-16 21:01:36+00:00,Ex-Officer of Detroit Nonprofit Pleads Guilty to Stealing More Than $40 Million,"William A. Smith, the former chief financial officer for the Detroit Riverfront Conservancy, was accused of embezzling funds meant to support efforts to beautify the city’s waterfront.","The former chief financial officer for the Detroit Riverfront Conservancy, who was accused of embezzling tens of millions of dollars from the organization, pleaded guilty on Friday to federal charges stemming from his yearslong scheme, prosecutors announced.","William A. Smith, the former chief financial officer for the Detroit Riverfront Conservancy, was accused of embezzling funds meant to support efforts to beautify the city’s waterfront.",Express,2024-11-16
