pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-01 04:01:13+00:00,Mexico’s New President Faces Her First Major Crisis,A confrontation between the judiciary and the governing party will test Claudia Sheinbaum’s leadership and offer a window into how she will wield power.,"Presidents are often defined by their first crisis, and Mexico’s new leader is facing a big one: a clash of democratic institutions that could fundamentally upend the country.",A confrontation between the judiciary and the governing party will test Claudia Sheinbaum’s leadership and offer a window into how she will wield power.,Foreign,2024-11-01
2024-11-01 04:07:31+00:00,"In Spanish Town Devastated by Flood, a Grim Search for Bodies","Rescuers in Paiporta, where more than 60 people died, were still pulling bodies from the mud. “We are alive,” a resident said. “But we have lost everything.”","Plates with half-eaten dinners were still sitting on the white tablecloths in the nursing home’s dining hall on Thursday, amid muddy and overturned wheelchairs and walkers. Six people died in the facility on Tuesday, as a raging river exploded out of its banks and swept through villages and towns around the Spanish city of Valencia, on the country’s east-central coast.","Rescuers in Paiporta, where more than 60 people died, were still pulling bodies from the mud. “We are alive,” a resident said. “But we have lost everything.”",Foreign,2024-11-01
2024-11-01 05:08:31+00:00,Friday Briefing,Devastating floods in Spain.,"Some of the worst floods in decades in eastern Spain trapped thousands of people in vehicles and homes, killed at least 158 people and left others missing. See photos and videos.",Devastating floods in Spain.,NYTNow,2024-11-01
2024-11-01 06:00:02+00:00,Word of the Day: retaliation,This word has appeared in 967 articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word retaliation has appeared in 967 articles on NYTimes.com in the past year, including on Oct. 23 in “Why Is Israel Poised to Attack Iran?” by Matthew Mpoke Bigg:",This word has appeared in 967 articles on NYTimes.com in the past year. Can you use it in a sentence?,Learning,2024-11-01
2024-11-01 06:34:28+00:00,Jimmy Kimmel Trashes Trump’s ‘Cosplay Garbage Man’,"Kimmel said that when Trump delivered a speech while wearing an orange safety vest, it was “like a 4-year-old who wants to wear his costume to school.”","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. Here are the 50 best movies on Netflix right now.","Kimmel said that when Trump delivered a speech while wearing an orange safety vest, it was “like a 4-year-old who wants to wear his costume to school.”",Culture,2024-11-01
2024-11-01 06:44:29+00:00,Botswana Voters Hand Governing Party a Stunning Rebuke,"After 58 years, the Botswana Democratic Party lost its majority in Parliament, becoming the latest long-dominant party in southern Africa to fall from power.","The party that has governed Botswana since it became independent in 1966 received a stunning rebuke in national elections this week, losing its majority in Parliament for the first time, according to results announced on Friday morning. ","After 58 years, the Botswana Democratic Party lost its majority in Parliament, becoming the latest long-dominant party in southern Africa to fall from power.",Foreign,2024-11-01
2024-11-01 06:45:05+00:00,Trump Assails Liz Cheney and Imagines Guns ‘Shooting at Her’,"Vice President Kamala Harris said that anyone who uses “that kind of violent rhetoric is clearly disqualified, and unqualified, to be president.”",Election 2024 live updates: Follow our coverage of Trump and Harris on Election Day.,"Vice President Kamala Harris said that anyone who uses “that kind of violent rhetoric is clearly disqualified, and unqualified, to be president.”",Politics,2024-11-01
2024-11-01 07:00:03+00:00,Spelling Bee Forum,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",Feeling stuck on today’s puzzle? We can help.,Games,2024-11-01
2024-11-01 07:00:12+00:00,These Are the Best Places to Cheer for the New York City Marathon,"Here’s our guide to picking a good cheering location, whether you are following one runner’s progress or looking for a good spot to park yourself for the day.","For runners of the New York City Marathon, support from the crowds gathered along the course is a highlight, from the first cheers coming off the Verrazzano-Narrows Bridge to the last as the race concludes along Central Park South.","Here’s our guide to picking a good cheering location, whether you are following one runner’s progress or looking for a good spot to park yourself for the day.",Metro,2024-11-01
2024-11-01 07:00:12+00:00,Why There’s a Fierce Pushback Against 5 N.Y.C. Ballot Proposals,"A broad coalition opposes the citywide questions placed on the ballot by Mayor Eric Adams’s charter revision commission, saying they weaken City Council power.","Amid the festive sounds and alluring scents of food drifting through the Latin Night Market in Upper Manhattan, Ana María Archila, co-director of the New York Working Families Party, was engaged on a different agenda.","A broad coalition opposes the citywide questions placed on the ballot by Mayor Eric Adams’s charter revision commission, saying they weaken City Council power.",Metro,2024-11-01
2024-11-01 07:00:24+00:00,"Sprinting to Election Day, in Spanish","A team of editors and translators help communicate election coverage to Spanish-speaking readers, which comes with its own set of unique challenges.","Election Day is four days away. Every day of the countdown, Inside The Times will share an article about how our election coverage works. Today, a journalist shares how The Times translates its political coverage into Spanish.","A team of editors and translators help communicate election coverage to Spanish-speaking readers, which comes with its own set of unique challenges.",Summary,2024-11-01
2024-11-01 07:00:26+00:00,Ripped Test,What do you think this image is communicating?,What do you think this image is saying? How does it relate to or comment on society? Can you relate to it personally? What is your opinion of its message?,What do you think this image is communicating?,Learning,2024-11-01
2024-11-01 07:00:26+00:00,"Breeders’ Cup Arrives in California, Where Horse Racing Is Struggling","The state looms large in the sport’s history, and its tracks are stunning. But horse racing in California is going broke.","Bing Crosby built the Del Mar racetrack in the 1930s, when horse racing’s popularity in the American sporting landscape was second only to baseball. His pals W.C. Fields, Ava Gardner, Desi Arnaz and Lucille Ball roamed its clubhouse. Crosby insisted on a late first post time — 2 p.m. — so they could golf (wink, wink) beforehand or recover from the night before.","The state looms large in the sport’s history, and its tracks are stunning. But horse racing in California is going broke.",Business,2024-11-01
2024-11-01 07:00:35+00:00,"In Subway Chokehold Trial, Lawyers Spar Over Daniel Penny’s Chokehold","Mr. Penny is charged with manslaughter in the May 2023 killing of Jordan Neely, a homeless man menacing passengers in a subway car.","Prosecutors and defense lawyers agreed on a couple of points as they opened a closely watched trial in Manhattan on Friday: Jordan Neely, a 30-year-old homeless man, had been menacing passengers in a subway car. And Daniel Penny, a former Marine, put him in a chokehold to subdue him.","Mr. Penny is charged with manslaughter in the May 2023 killing of Jordan Neely, a homeless man menacing passengers in a subway car.",Metro,2024-11-01
2024-11-01 08:55:00+00:00,más y más y más flores,"During the Day of the Dead, the cempasúchil, or marigold, is believed to guide spirits back home. In Mexico City, people who lost a loved one to Covid use the flower to honor their dead.","During the Day of the Dead, the cempasúchil, or marigold, is believed to guide spirits back home. In Mexico City, people who lost a loved one to Covid use the flower to honor their dead.","During the Day of the Dead, the cempasúchil, or marigold, is believed to guide spirits back home. In Mexico City, people who lost a loved one to Covid use the flower to honor their dead.",,2024-11-01
2024-11-01 09:00:05+00:00,"For Day of the Dead, a Burst of Flowers to Honor the Departed","During the Day of the Dead, the cempasúchil, or marigold, is believed to guide spirits back home. In Mexico City, people who lost a loved one to Covid use the flower to honor their dead.","The life of the marigold, known as the cempasúchil in Mexico, reflects our own: the plant sprouts, grows, flowers and dies. The flowers’ yellow and orange glow is ubiquitous across Mexico every year in the first few days of November, during Day of the Dead, as families place cempasúchil flowers on altars and at cemeteries to create a path to guide their loved ones back home.","During the Day of the Dead, the cempasúchil, or marigold, is believed to guide spirits back home. In Mexico City, people who lost a loved one to Covid use the flower to honor their dead.",OpEd,2024-11-01
2024-11-01 09:00:13+00:00,Can Axions Save the Universe?,The hunt for dark matter is shifting from particles to waves named after a laundry detergent.,"The search is on for some of the flimsiest lumps of matter and energy ever dreamed up by physicists. They are darker than night, barely more substantial than a thought, and named after a laundry detergent. But axions, as they are called, could constitute most of the matter in our universe, forming the unseen skeletons of galaxies and chains of light that adorn the skies of astronomers. Confirmation of their existence would upset some of the deepest theories of nature.",The hunt for dark matter is shifting from particles to waves named after a laundry detergent.,Science,2024-11-01
2024-11-01 09:00:34+00:00,She Was the First Nicaraguan to Be Crowned Miss Universe. Can She Ever Go Home?,"After Sheynnis Palacios won the Miss Universe title, her country’s government arrested the family members of the Miss Nicaragua contest director, and she hasn’t returned home since.","At a custom clothing shop in Manhattan earlier this year, Sheynnis Palacios was getting measured for new clothes. Miss Universe, after all, always needs fresh outfits.","After Sheynnis Palacios won the Miss Universe title, her country’s government arrested the family members of the Miss Nicaragua contest director, and she hasn’t returned home since.",Foreign,2024-11-01
2024-11-01 09:00:36+00:00,Xenophobia and Hate Speech Are Spiking Heading Into the Election,Leading Republican politicians and lax social media controls have contributed to a proliferation of hate rhetoric and anti-immigrant sentiment.,"The last time there was a presidential election, the country was coming off a summer of protests in favor of greater racial equality. Support for increased immigration was at the highest level ever polled.",Leading Republican politicians and lax social media controls have contributed to a proliferation of hate rhetoric and anti-immigrant sentiment.,National,2024-11-01
2024-11-01 09:00:39+00:00,"What to Know About ‘The Apprentice,’ the Controversial Donald Trump Biopic","The film, now available on demand, followed a thorny path to distribution — including the threat of a lawsuit by its subject.","If you know one thing about the new Donald Trump biopic “The Apprentice,” it’s likely this: The former president doesn’t want you to see it.","The film, now available on demand, followed a thorny path to distribution — including the threat of a lawsuit by its subject.",Culture,2024-11-01
2024-11-01 09:00:50+00:00,The Anti-D.E.I. Agitator That Big Companies Fear Most,"From his home in Tennessee, the social media rabble-rouser Robby Starbuck is waging war on “woke” policies at places like Lowe’s and Ford. His timing is impeccable.","In early June, Robby Starbuck sat on the screened-in patio of his home in suburban Tennessee and recorded an eight-minute monologue on his mobile phone — a no-frills, TikTok-style video entitled “Exposed: Tractor Supply Went Woke.”","From his home in Tennessee, the social media rabble-rouser Robby Starbuck is waging war on “woke” policies at places like Lowe’s and Ford. His timing is impeccable.",SundayBusiness,2024-11-01
2024-11-01 09:00:50+00:00,When the Price of Your Burrito Clashes With Your ‘Reference Price’,The term refers to what we have internalized as the fair price for a product or service. It’s often out of sync with what things now actually cost.,"After two years of the highest inflation since the 1980s, the problem of rapid price increases appears largely under control, according to most indicators. But that’s not how consumers experience it.",The term refers to what we have internalized as the fair price for a product or service. It’s often out of sync with what things now actually cost.,SundayBusiness,2024-11-01
2024-11-01 09:01:08+00:00,‘It’s Time!’ Mariah Carey Reflects on 30 Years as Queen of Christmas,"Getting her usual early start on the holiday, the powerhouse vocalist and songwriter looks back on the phenomenon she created.","When the record company came knocking, Mariah Carey wasn’t sure about making a Christmas album.","Getting her usual early start on the holiday, the powerhouse vocalist and songwriter looks back on the phenomenon she created.",Weekend,2024-11-01
2024-11-01 09:01:08+00:00,Repression Intensifies in the Country Hosting a Major Climate Meeting,"Human rights watchdogs say Azerbaijan is in the midst of a vicious campaign of repression. But in global geopolitics, this energy-rich Caucasus country now has a lot of leverage.","In the months leading up to a high-profile global climate summit in November, the government of Azerbaijan has been intensely preparing for its role as host, renovating building facades, training volunteers and retrofitting a stadium for tens of thousands of delegates.","Human rights watchdogs say Azerbaijan is in the midst of a vicious campaign of repression. But in global geopolitics, this energy-rich Caucasus country now has a lot of leverage.",Foreign,2024-11-01
2024-11-01 09:01:15+00:00,Inside a Deadly Southern California Jail System: 5 Takeaways,Troubling patterns across the Riverside County jail system put detainees at risk.,"She was 21. She had crossed America on a road trip and was excited about staying in California. But over months, she was living on the streets and struggling. After she trespassed on private property and had a confrontation with the landowner, she was jailed on misdemeanor charges.",Troubling patterns across the Riverside County jail system put detainees at risk.,Local Investigations,2024-11-01
2024-11-01 09:01:35+00:00,Her Stomach Pain Was Unbearable. What Was Causing It?,"The terrible pain started a week earlier, and she had already been to the emergency room twice.","“You need to go back to the hospital,” the visiting nurse declared shortly after entering the 68-year-old woman’s bedroom. The patient’s hair was matted, her face pale and dotted with sweat. She moaned softly as she shifted in the bed, the tangled sheets a testament to her search for a comfortable position.","The terrible pain started a week earlier, and she had already been to the emergency room twice.",Well,2024-11-01
2024-11-01 09:02:04+00:00,How Wagner’s Ruthless Image Crumbled in Mali,The Russian mercenary group operated with little pushback in the West African nation — until it launched one of its most ambitious missions.,"For years, Russia has promoted the Wagner mercenary group to authoritarian leaders in Africa as a force of fearsome warriors who could protect leaders’ grip on power and help their armies reclaim territories from armed groups.",The Russian mercenary group operated with little pushback in the West African nation — until it launched one of its most ambitious missions.,Video,2024-11-01
2024-11-01 09:02:05+00:00,The Deadliest Year Inside One of America’s Deadliest Jail Systems,"Riverside County, Calif., reported its highest detainee death count in decades, including multiple suicides that reveal deep institutional problems.",Alicia Upton paced the concrete floor of her jail cell. She looked around the cramped quarters. Then she pressed the alert button on an intercom attached to the wall.,"Riverside County, Calif., reported its highest detainee death count in decades, including multiple suicides that reveal deep institutional problems.",Local Investigations,2024-11-01
2024-11-01 09:02:14+00:00,A Prickly Martha Stewart Makes for a Bracing Netflix Portrait,"“Martha,” from R.J. Cutler, argues that she was ahead of her time. But though she sits for a lengthy interview, this isn’t hagiography.","The re-evaluation of maligned celebrities — especially women who reached the height of fame in the 1990s — has become its own mini-genre of pop culture. Often the story tells a bigger tale: a culture bent on taking down successful women, or beautiful ones, or just ones who accidentally strayed into the spotlight.","“Martha,” from R.J. Cutler, argues that she was ahead of her time. But though she sits for a lengthy interview, this isn’t hagiography.",Culture,2024-11-01
2024-11-01 09:02:20+00:00,The Deep Roots of 4 of Donald Trump’s Nativist Remarks,"In the former president’s pitch to voters, historians hear echoes of the nation’s inescapable xenophobic history.",Former President Donald J. Trump’s third run for the White House has neared its end the same way his first one started: with relentless dehumanizing portrayals of immigrants.,"In the former president’s pitch to voters, historians hear echoes of the nation’s inescapable xenophobic history.",Politics,2024-11-01
2024-11-01 09:02:34+00:00,"As Famine Stalks Gaza, Farmers Lament Their Many Losses","After more than a year of war, farmers have lost land, equipment and sometimes their lives.","Farmers in the Gaza Strip once tended eggplants, peppers and tomatoes in modest plots squeezed between the territory’s urban sprawl and the watchtowers of the Israeli border wall.","After more than a year of war, farmers have lost land, equipment and sometimes their lives.",Foreign,2024-11-01
2024-11-01 09:02:34+00:00,Working-Class Voters Are Pivotal. Both Candidates Are Vying for Their Support.,"Kamala Harris’s plans offer a bigger boost for the working class, but Donald Trump seems to be convincing voters.",Bernadette Daywalt had yet to decide whom to vote for in the presidential election. But the 69-year-old retiree said her decision would probably come down to economics.,"Kamala Harris’s plans offer a bigger boost for the working class, but Donald Trump seems to be convincing voters.",Business,2024-11-01
2024-11-01 09:02:43+00:00,Justice Dept. Sues Rocket Mortgage for Appraisal Discrimination,"After a white appraiser slashed the value of a Black woman’s duplex, the Justice Department sued all involved in the assessment, including the nation’s largest lender.","In 2020, Francesca Cheroutes decided to make some improvements to her six-bedroom duplex in Denver. She installed new gutters and added new countertops and bathroom lighting. ","After a white appraiser slashed the value of a Black woman’s duplex, the Justice Department sued all involved in the assessment, including the nation’s largest lender.",RealEstate,2024-11-01
2024-11-01 09:03:09+00:00,Why There’s Hope for U.S. Factory Towns Laid Low by the ‘China Shock’,Communities that suffered the worst of plant closings in recent decades are now gaining an outsize share of fresh investment and new jobs.,"For much of the last half century, economic life in the heart of North Carolina has been dominated by factory closings, joblessness and downgraded expectations. Textile mills and furniture plants have been undercut by low-priced imports from Mexico and China. Tobacco processing jobs have disappeared.",Communities that suffered the worst of plant closings in recent decades are now gaining an outsize share of fresh investment and new jobs.,Business,2024-11-01
2024-11-01 09:03:09+00:00,How Teens Are Handling a Flood of Election Misinformation,Teens share their best advice for spotting misinformation and staying sharp during a turbulent election season.,"This presidential election year, young Americans are navigating a chaotic world of information, often with limited tools to distinguish what’s credible, what’s questionable and what’s downright false.",Teens share their best advice for spotting misinformation and staying sharp during a turbulent election season.,Headway,2024-11-01
2024-11-01 09:03:20+00:00,There Is a Silver Lining in This Tense Election Year,Widespread dissatisfaction with American politics can lead to major political reform.,"As we move closer to Election Day, most Americans are angry, exhausted and dissatisfied with the current state of our politics. Only 4 percent of survey respondents said the political system was working extremely well or even very well. Sixteen percent said they trusted the federal government always or most of the time, a historical low going back nearly 70 years. Trust in Congress is near record lows.",Widespread dissatisfaction with American politics can lead to major political reform.,OpEd,2024-11-01
2024-11-01 09:03:28+00:00,"This 300-Square-Foot Cabin Can Stretch to 500, Solarium Included","Post-pandemic, a lawyer decided she wanted a new life raising sheep. She bought land in Vermont and hired a Dutch designer to build her a shape-shifting home.","The pandemic caused many people to reconsider what they wanted out of life. And for some, like Yvette Lanneaux, that introspective moment inspired dramatic change.","Post-pandemic, a lawyer decided she wanted a new life raising sheep. She bought land in Vermont and hired a Dutch designer to build her a shape-shifting home.",RealEstate,2024-11-01
2024-11-01 09:03:29+00:00,4 Surprising Things We Learned From the John Williams Documentary,"A new Disney+ film about the prolific film composer chronicles his life and career, with a focus on his famous music for movies including “Jaws” and “Star Wars.”","The composer John Williams is responsible for some of the most recognizable music in film history: the epic fanfares in “Star Wars,” the two-note dread of “Jaws” and too many other examples to name without sounding like an IMDb tour of popular American cinema.","A new Disney+ film about the prolific film composer chronicles his life and career, with a focus on his famous music for movies including “Jaws” and “Star Wars.”",Culture,2024-11-01
2024-11-01 09:03:38+00:00,"On Marathon Sunday, Go to Carnegie Hall. Or See a Dog Movie.","Nov. 3 is the date for the big race, but there are other things going on. It’ll just be a little harder to get to them.",Good morning. It’s Friday. We’ll look at what else will be going on as thousands of runners pound their way from Staten Island to Central Park in the New York City Marathon on Sunday. We’ll also look at an audit that found management problems in an important rental assistance program.,"Nov. 3 is the date for the big race, but there are other things going on. It’ll just be a little harder to get to them.",Metro,2024-11-01
2024-11-01 09:03:59+00:00,Kwame Onwuachi Is a Whole New Kind of Celebrity Chef,"With a raft of endorsement deals, star appearances and a new restaurant in Washington, he’s won fame and clout that stretch far beyond the kitchen.","For a chef who had opened a new restaurant an hour ago, Kwame Onwuachi looked very calm. The place is called Sirius, and it is a four-seat tasting counter inside another restaurant, Dogon. Mr. Onwuachi opened Dogon itself a month earlier, on Sept. 9, inside the Salamander Washington DC hotel.","With a raft of endorsement deals, star appearances and a new restaurant in Washington, he’s won fame and clout that stretch far beyond the kitchen.",Dining,2024-11-01
2024-11-01 09:04:02+00:00,How a Tiny Vineyard Along an Interstate May Reshape the Wine Industry,"With eight rows of vines in San Francisco and a vision of inclusivity, Christopher Renfro and the Two Eighty Project are training the next generation of winemakers.","Alemany Farm ripples with life on a steep hillside in San Francisco. Rows of broccoli and collards, tomatillos, chiles and herbs, stands of cherry and plum trees — all this bounty is available free to the public. There’s even a tiny vineyard, a scruffy eight rows, the only one in the city.","With eight rows of vines in San Francisco and a vision of inclusivity, Christopher Renfro and the Two Eighty Project are training the next generation of winemakers.",Dining,2024-11-01
2024-11-01 09:04:17+00:00,"Luther Vandross and the Sound That Could Fill Hearts, or Break Them","He was hounded by a fat-phobic press, but as Dawn Porter’s new documentary shows, he was a transformational presence from the start.","Beginning in the late 1970s, while making the transition from background singer to phenomenal solo act, Luther Vandross shaped the sound of commercialism as much as he shaped the sound of modern American music. He recorded lucrative jingles for Juicy Fruit, Miller beer and even Gino’s pizza. During the Gino’s session, he was asked to personify a sizzling hot pie coming from the oven, and he improvised by quickly dropping his tenor into the hadal zone of his body and retrieving it, like a free diver collecting pearls.","He was hounded by a fat-phobic press, but as Dawn Porter’s new documentary shows, he was a transformational presence from the start.",Culture,2024-11-01
2024-11-01 09:04:18+00:00,What Trump’s Environmental Record Says About a Second Term,"Mr. Trump and his allies envision a second term that would try to permanently eliminate protections for air, water and climate.","On the campaign trail, Donald J. Trump has repeatedly said that he wants “the cleanest air and the cleanest water.”","Mr. Trump and his allies envision a second term that would try to permanently eliminate protections for air, water and climate.",Climate,2024-11-01
2024-11-01 09:04:22+00:00,Are We on the Cusp of a New Political Order?,The historian Gary Gerstle discusses how America’s political consensus has shifted over the decades.,"In 2020 — this is January of 2020, way before the election took place, before Covid, for that matter — I published a whole book about political polarization. It was called “Why We’re Polarized.” And I’ve been thinking a lot about how the polarization of this year is different from what I was tracking when I was writing that book.",The historian Gary Gerstle discusses how America’s political consensus has shifted over the decades.,OpEd,2024-11-01
2024-11-01 09:04:26+00:00,This Election Is the Tiebreaker Over Trumpism,"The hosts dig into what they got right, and what they got so wrong, about this campaign season.",Is this really the most consequential election of our lifetimes?,"The hosts dig into what they got right, and what they got so wrong, about this campaign season.",OpEd,2024-11-01
2024-11-01 09:04:30+00:00,What if A.I. Is Actually Good for Hollywood?,"It’s already powering remarkable visual innovations, like in the new movie “Here.” But boosters think that’s just the beginning.","The Los Angeles headquarters of Metaphysic, a Hollywood visual-effects start-up that uses artificial intelligence to create digital renderings of the human face, were much cooler in my imagination, if I’m being honest. I came here to get my mind blown by A.I., and this dim three-room warren overlooking Sunset Boulevard felt more like the slouchy offices of a middling law firm. Ed Ulbrich, Metaphysic’s chief content officer, steered me into a room that looked set to host a deposition, then sat me down in a leather desk chair with a camera pointed at it. I stared at myself on a large flat-screen TV, waiting to be sworn in.","It’s already powering remarkable visual innovations, like in the new movie “Here.” But boosters think that’s just the beginning.",Magazine,2024-11-01
2024-11-01 09:04:40+00:00,"KAWS, the Collector, Says, ‘I Don’t Feel Like Anything Is Mine.’",Some collectors treat artworks like poker chips and flip work by young artists. That’s not Brian Donnelly. Now his finds star in a show.,"As a young street artist, Brian Donnelly (now known as KAWS) would visit PPOW in downtown Manhattan to see work by the painter Martin Wong. A tall Chinese American who loved rodeo clothes, Wong mixed with graffiti writers in ’80s New York — he once kept the influential train tagger Lee Quinones as his personal chef — and painted shuttered storefronts with psychedelic intensity.",Some collectors treat artworks like poker chips and flip work by young artists. That’s not Brian Donnelly. Now his finds star in a show.,Culture,2024-11-01
2024-11-01 09:04:50+00:00,8 New Movies Our Critics Are Talking About This Week,"Whether you’re a casual moviegoer or an avid buff, our reviewers think these films are worth knowing about.","This dramedy follows cousins David (Jesse Eisenberg, who also directed) and Benji (Kieran Culkin) as they travel across Poland to honor their late grandmother, a Holocaust survivor.","Whether you’re a casual moviegoer or an avid buff, our reviewers think these films are worth knowing about.",Culture,2024-11-01
2024-11-01 09:04:52+00:00,Donald Trump Is Done With Checks and Balances,You aren’t just choosing a candidate. You’re choosing a theory of power.,What does it mean to say that “democracy is on the ballot” on Election Day?,You aren’t just choosing a candidate. You’re choosing a theory of power.,OpEd,2024-11-01
