pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-29 05:00:14+00:00,"Black Friday Used to Be Fun. Now, Many Shoppers Would Rather Sleep In.",Lining up early outside stores and hunting for deals was once part of a gratifying Black Friday. It no longer feels that way.,"For Max Frazier, shopping on Black Friday used to be one of his favorite annual traditions.",Lining up early outside stores and hunting for deals was once part of a gratifying Black Friday. It no longer feels that way.,Business,2024-11-29
2024-11-29 05:00:15+00:00,It All Started With an Unexpected Hug and a Selfie,Jeffrey Ballou and Rasheedah Thomas unintentionally memorialized what would become one of the most significant days of their lives.,One of Rasheedah Iman Thomas’s most treasured photos is an impromptu selfie she took with a stranger who was a fellow guest at a friend’s birthday party in May 2018.,Jeffrey Ballou and Rasheedah Thomas unintentionally memorialized what would become one of the most significant days of their lives.,Styles,2024-11-29
2024-11-29 05:01:05+00:00,Killer Whales Hunt and Feast on the Largest Fish On Earth,"Whale sharks are gentle, filter-feeding giants, but orcas in Mexican waters were documented attacking the animals and devouring their livers.","Off Baja California in Mexico, a killer whale named after an Aztec emperor is leading his pod on routine takedowns of the largest fish in the sea: whale sharks.","Whale sharks are gentle, filter-feeding giants, but orcas in Mexican waters were documented attacking the animals and devouring their livers.",Science,2024-11-29
2024-11-29 05:01:10+00:00,A Dublin Neighborhood at the Sharp End of Ireland’s Election Issues,"In a northeast neighborhood of the capital city, deprivation and affluence exist side-by-side, and many voters feel frustrated by the status quo.","On the lamp posts in northeast Dublin, campaign posters are stacked one on top of the next, the faces of prominent politicians and newcomers competing for attention ahead of Ireland’s general election on Friday.","In a northeast neighborhood of the capital city, deprivation and affluence exist side-by-side, and many voters feel frustrated by the status quo.",Foreign,2024-11-29
2024-11-29 05:01:37+00:00,Friday Briefing,The cease-fire between Israel and Hezbollah.,"After months of fighter jets and rockets in the skies and explosions erupting on the ground, quiet reigned over much of Lebanon and northern Israel yesterday.",The cease-fire between Israel and Hezbollah.,NYTNow,2024-11-29
2024-11-29 05:24:09+00:00,Chinese Court Sentences Journalist to 7 Years in Prison for Espionage,"Dong Yuyu, who has written articles critical of the Communist Party, was arrested in 2022 while having lunch with a Japanese diplomat.","A Chinese court sentenced a high-ranking editor and columnist for a major Communist Party newspaper to seven years in prison on espionage charges on Friday. His family said it was punishment for past writings that were critical of the government, as well as a warning to Chinese citizens against engaging with foreigners.","Dong Yuyu, who has written articles critical of the Communist Party, was arrested in 2022 while having lunch with a Japanese diplomat.",Foreign,2024-11-29
2024-11-29 06:00:05+00:00,Four Opinion Writers on ‘Wicked’: ‘Women Deserve Rage. We Have a Lot to Be Angry About.’,A big-budget holiday film with a strong antifascist message? “Wicked” is not what we expected.,"Patrick Healy, the deputy Opinion editor, hosted an online conversation with the Times Opinion columnists Maureen Dowd, Tressie McMillan Cottom and Lydia Polgreen about the new movie “Wicked.”",A big-budget holiday film with a strong antifascist message? “Wicked” is not what we expected.,OpEd,2024-11-29
2024-11-29 06:00:05+00:00,My Traumatized Dog and I Had Trust Issues,We needed a steady presence in our lives. Enter Kevin.,"One morning, leaving for work, I stepped outside the gate of my apartment building and heard a rustle of activity to my left. I turned to see a tiny dog trotting toward me on the sidewalk, looking nervously back at a knot of people who were following and calling out.",We needed a steady presence in our lives. Enter Kevin.,Styles,2024-11-29
2024-11-29 06:13:40+00:00,How China Became the World’s Largest Car Exporter,Tariffs from the United States and other countries are unlikely to stop China’s auto export dominance.,Tariffs from the United States and other countries are unlikely to stop China’s auto export dominance.,Tariffs from the United States and other countries are unlikely to stop China’s auto export dominance.,Business Day,2024-11-29
2024-11-29 08:00:03+00:00,Spelling Bee Forum,Feeling stuck on today’s puzzle? We can help.,"Hi, busy bees! Welcome to today’s Spelling Bee forum. Enter the comments section to see hints, conversation, helpful tips and creative content from other solvers.",Feeling stuck on today’s puzzle? We can help.,Games,2024-11-29
2024-11-29 08:00:06+00:00,The Great Opera Tradition Died With Puccini,"A century after his death, the composer of “La Bohème,” “Tosca” and “Madama Butterfly” still dominates the repertoire like no one since.",There’s a knock at the door.,"A century after his death, the composer of “La Bohème,” “Tosca” and “Madama Butterfly” still dominates the repertoire like no one since.",Culture,2024-11-29
2024-11-29 08:00:10+00:00,Will Hochul’s Political Concerns Put New York’s Climate Goals at Risk?,Gov. Kathy Hochul is contending with pressures from environmental advocates and President-elect Donald Trump as she charts a path forward.,"In 2019, New York passed a sweeping law that promised to drastically reduce emissions and make New York an example for the nation.",Gov. Kathy Hochul is contending with pressures from environmental advocates and President-elect Donald Trump as she charts a path forward.,Metro,2024-11-29
2024-11-29 08:00:11+00:00,"Goodbye, Chain Drugstores. Hello, Golf Simulators.",New York’s retail landscape is changing. But it’s not cheese shops or butchers that are taking over those vacant neighborhood storefronts.,"Over the past year or so, the commercial real estate industry has made it very easy for me to satisfy an urge I am not sure I will ever have. Within a six- or seven-minute walk from my apartment in Brooklyn, it is now possible to get to two indoor golf simulators — places where the purpose is to successfully whack a ball into a 10-ft screen that delivers digital replicas of famous golf courses and a soul-crushing lineup of metrics about the reach, speed and accuracy of any particular swing.",New York’s retail landscape is changing. But it’s not cheese shops or butchers that are taking over those vacant neighborhood storefronts.,Metropolitan,2024-11-29
2024-11-29 08:00:16+00:00,Can a Court’s ‘Last Resort’ Fix New York City’s Jails?,A federal judge is likely to employ a rarely used remedy to try to fix longstanding problems in the city’s jails. But it’s not foolproof.,"Conditions in Alabama’s prison system had been so miserable, for so long, in 1976 that a federal judge took the unusual step of appointing an outside authority to fix them.",A federal judge is likely to employ a rarely used remedy to try to fix longstanding problems in the city’s jails. But it’s not foolproof.,Metro,2024-11-29
2024-11-29 10:00:11+00:00,The Many Faces of NEETs,"The acronym for young people “not in education, employment or training” has been all over the internet lately. But like Gen Z-ers themselves, the term can be misunderstood.","When they aren’t roasting millennials’ outfits or scrolling on TikTok, how are Gen Z-ers spending their time?","The acronym for young people “not in education, employment or training” has been all over the internet lately. But like Gen Z-ers themselves, the term can be misunderstood.",SundayBusiness,2024-11-29
2024-11-29 10:00:15+00:00,Ukraine’s River of Anguish,Amphibious operations across the Dnipro River at Kherson illustrated the suffering and endurance of Ukrainian forces. A team of Times journalists observed the perilous movements.,"Late at night, half a dozen Ukrainian infantrymen leaned over a map spread on wooden pallets inside a building. Within an hour they would embark on one of the most dangerous deployments of the war, a nighttime operation across the Dnipro River.",Amphibious operations across the Dnipro River at Kherson illustrated the suffering and endurance of Ukrainian forces. A team of Times journalists observed the perilous movements.,Foreign,2024-11-29
2024-11-29 10:00:22+00:00,U.S. Zoos Gave a Fortune to Protect Pandas. That’s Not How China Spent It.,"A Times investigation found that zoos knew conservation money went toward apartment buildings and roads. But they wanted to keep displaying pandas, so nobody looked too closely.","For decades, American zoos have raised tens of millions of dollars from donors and sent the money to China for the right to host and display pandas. Under U.S. law, those funds were required to be spent protecting pandas in the wild.","A Times investigation found that zoos knew conservation money went toward apartment buildings and roads. But they wanted to keep displaying pandas, so nobody looked too closely.",Foreign,2024-11-29
2024-11-29 10:00:24+00:00,"An Elegy for Crystal Cove A7, Our Family’s Piece of Paradise",A one-bedroom vacation condo on St. Thomas was heaven for a writer when she was growing up. But what did the place mean after her parents were gone?,"The setting for some of my most treasured childhood memories is a one-bedroom condo that stood 75 feet from a white sand beach, overlooking the absurdly blue Caribbean. To my sister and me, it was heaven, with Murphy beds — the coolest gizmos ever — folding down at night and disappearing each day.",A one-bedroom vacation condo on St. Thomas was heaven for a writer when she was growing up. But what did the place mean after her parents were gone?,Travel,2024-11-29
2024-11-29 10:00:40+00:00,Ms. Rachel’s Improbable Journey From Toddler Whisperer to Holiday Toy Story,"Rachel Accurso might be this era’s Mister Rogers, if he had been on YouTube, TikTok and Instagram. Toy companies and publishers all want a piece of the action.","About a year and a half ago, Laura Henderson, a toy company executive and 38-year-old mother in Toronto, was at the tail end of maternity leave with her second child. She was bleary-eyed and overwhelmed, as mothers juggling an infant and toddler tend to be, when she started scrolling TikTok and stumbled upon the children’s personality known as Ms. Rachel.","Rachel Accurso might be this era’s Mister Rogers, if he had been on YouTube, TikTok and Instagram. Toy companies and publishers all want a piece of the action.",SundayBusiness,2024-11-29
2024-11-29 10:00:44+00:00,An Apocalyptic Novel Throws Stones at the Glass House of ‘King Lear’,"Julia Armfield’s “Private Rites” is a contemporary reimagining of the Shakespearean tragedy, set in a flooded London.","“Blow, winds, and crack your cheeks! Rage! Blow!/You cataracts and hurricanoes, spout/Till you have drench’d our steeples,” Shakespeare’s King Lear shouts into the storm after he is spurned by two of his three daughters. Taking his desperate cry as its inspiration, Julia Armfield’s captivating novel “Private Rites” imagines a present city resembling London where storms haven’t just drenched steeples; they’ve drowned entire churches. Amid incessant rain, “narrowing gaps between floodplains,” unstable electrical grids and homes “whose foundations are coming apart,” an architect named Stephen Carmichael is celebrated in lavish coffee-table books for his ingenious, cantilevered structures built in “hillside enclaves … where it is still possible to stroll or drive a car,” hovering above the poor and the rising water levels. Following his death, his three queer adult daughters are left to grapple with his legacy, his divisive will and his “easy cruelty.”","Julia Armfield’s “Private Rites” is a contemporary reimagining of the Shakespearean tragedy, set in a flooded London.",BookReview,2024-11-29
2024-11-29 10:00:50+00:00,How Online Shoppers Are Trying to Foil ‘Porch Pirates’,Some people race to grab their packages before thieves can nab them. Others move to buildings with dedicated mailrooms.,Good news: Your package has been delivered.,Some people race to grab their packages before thieves can nab them. Others move to buildings with dedicated mailrooms.,RealEstate,2024-11-29
2024-11-29 10:00:53+00:00,The Price of Being Cool? A Quarter-Billion Dollars.,"The WSA building, a 31-story New York office tower with mysterious financing, has become an improbable hub for artists, designers and influencers.","Deep in the canyons of New York’s financial district, there is an office tower that matches the cultural moment, for better and for worse. It might be the first “It” building.","The WSA building, a 31-story New York office tower with mysterious financing, has become an improbable hub for artists, designers and influencers.",Styles,2024-11-29
2024-11-29 10:00:56+00:00,The Heirs of a Despised Draft Dodger Want His Wright Brothers Plane Back,"The Franklin Institute has said a wealthy scion, long vilified for refusing to serve during World War I, gave them a treasured Wright-built plane. His family is challenging that account.","The Franklin Institute, a Philadelphia museum dedicated to the study of science, has long said one of its most impressive holdings — a plane built in 1911 by the Wright brothers — was a gift from a man named Grover C. Bergdoll.","The Franklin Institute has said a wealthy scion, long vilified for refusing to serve during World War I, gave them a treasured Wright-built plane. His family is challenging that account.",Culture,2024-11-29
2024-11-29 10:00:59+00:00,Transcendent (and Occasionally Filthy) New Romance Novels,Our columnist on some recent favorites.,"Category romances — those slim titles issued every month from themed imprints — are the high-end sports cars of the book world. Impractical luxuries, they’re designed for a single purpose: to go vroom very fast. They’re not always subtle, but when they succeed, they’re absolutely exhilarating.",Our columnist on some recent favorites.,BookReview,2024-11-29
2024-11-29 10:01:03+00:00,Margo Martindale Pours It On in ‘The Sticky’,"The esteemed character actress has spent decades enlivening films and series in just a few scenes or episodes. In this new Amazon heist comedy, she is first on the call sheet.","Let’s say you need a woman who can slit someone’s throat, who can poison someone’s whiskey, who can smash her son’s fingers with a hammer, who can commit armed robbery with precision and glee. Perhaps you are responsible for “The Sticky,” a new Amazon heist comedy, premiering on Dec. 6, and you require an actress who can reliably crash most of a maple tree through the glass doors of a provincial office building.","The esteemed character actress has spent decades enlivening films and series in just a few scenes or episodes. In this new Amazon heist comedy, she is first on the call sheet.",Arts&Leisure,2024-11-29
2024-11-29 10:01:59+00:00,How the Bonne Maman Advent Calendar Became a Hot Commodity,More than a year of research and development plus word-of-mouth has kept the French jam company’s calendars in shopping carts.,"Maybe it’s the inspired flavors like pear with cocoa nibs or pineapple and yuzu, the affordability ($45) or the cute little jars that can be repurposed to hold spices or jewelry. But out of the many covetable food-based Advent calendars, those from a 53-year-old jam company are the hottest commodity.",More than a year of research and development plus word-of-mouth has kept the French jam company’s calendars in shopping carts.,Dining,2024-11-29
2024-11-29 10:02:04+00:00,Holiday Shopping Season Separates Winning Retailers From Losers,"Consumers are seeking deals and being choosier about their spending in the crucial final weeks of the year, executives say.","Shoppers are heading into the Black Friday weekend unsure how wide to open their wallets, retailers say, with many still feeling the squeeze of inflation and also worried that tariffs could make things even more expensive if they wait too long to buy.","Consumers are seeking deals and being choosier about their spending in the crucial final weeks of the year, executives say.",Business,2024-11-29
2024-11-29 10:02:04+00:00,Kennedy’s Inheritance: How Addiction and Trauma Shaped a Turbulent Life,"Donald Trump’s pick to be health secretary, Robert F. Kennedy Jr. has reached a pinnacle of power after a life of fame and addictions and a career intertwined with conspiracy theories.","In September 1983, Robert F. Kennedy Jr. fell ill on a flight to Rapid City, S.D. The pilot radioed ahead for medics. By dint of his famous name, Mr. Kennedy, then 29 and fresh out of law school, was taken to a V.I.P. room at the airport, where investigators found heroin in his luggage.","Donald Trump’s pick to be health secretary, Robert F. Kennedy Jr. has reached a pinnacle of power after a life of fame and addictions and a career intertwined with conspiracy theories.",Washington,2024-11-29
2024-11-29 10:02:11+00:00,Trump May Find Things to Like About Biden’s ‘Horrible’ Foreign Policy,"The world is braced for disruption from the president-elect, but he may find more common ground with President Biden than many assume.",President-elect Donald J. Trump comes to office with a view of America’s place in the world that is dramatically different from his predecessor’s.,"The world is braced for disruption from the president-elect, but he may find more common ground with President Biden than many assume.",Washington,2024-11-29
2024-11-29 10:02:15+00:00,Casting the Cabinet,The Trump cabinet is mostly complete — at least until the official nomination and confirmation process — and it is quite a picture.,"People who are casually following the recent announcements from President-elect Donald J. Trump about how he intends to staff the upper ranks of the executive branch could be forgiven for thinking they were reading about a beauty contest, not political appointments. If, during his first administration, Mr. Trump boasted of his generals from “central casting,” now, it seems, he has applied the same principle to the whole shebang.",The Trump cabinet is mostly complete — at least until the official nomination and confirmation process — and it is quite a picture.,Styles,2024-11-29
2024-11-29 10:02:16+00:00,When Zoos Pay for Endangered Species: Our Correspondent Explains the Risks,We tracked $86 million in U.S. money that was supposed to go toward panda conservation in China.,Pandas are a vulnerable species. American zoos are allowed to fly them in from China and display them to tourists on one condition: They have to prove to federal regulators that they are helping pandas in the wild.,We tracked $86 million in U.S. money that was supposed to go toward panda conservation in China.,Foreign,2024-11-29
2024-11-29 10:02:21+00:00,She Was Scratching Her Arms Raw. Would Anything Stop This Itch?,The attacks came out of nowhere and brought life to a miserable standstill. And she had the scars to prove it.,"The 62-year-old woman shifted in her seat. The flight to Honolulu was full, the mood a little giddy. The unbroken ocean and sky filled the window. She and her daughter were four hours into the trip from Los Angeles to the wedding of a close family friend; it was going to be a great week. Then, she caught herself scratching lightly at a place on her forearm, just below the crease of her elbow. She lifted her arm to look at the spot. Nothing there. Immediately she was filled with dread.",The attacks came out of nowhere and brought life to a miserable standstill. And she had the scars to prove it.,Well,2024-11-29
2024-11-29 10:02:24+00:00,Death of Cyclist in Paris Lays Bare Divide in Mayor’s War Against Cars,"Paul Varry was run over on a city street in what prosecutors suspect was a deliberate act of road rage, as bikers and drivers choose sides.","It sent a shock through Paris, a city striving to transform itself into one of the great cycling metropolises in the world: a bicycle rider, crushed under the wheels of an SUV in a bike lane just a few yards from La Madeleine, the landmark neoclassical church, in what prosecutors suspect was a deliberate act of road rage.","Paul Varry was run over on a city street in what prosecutors suspect was a deliberate act of road rage, as bikers and drivers choose sides.",Foreign,2024-11-29
2024-11-29 10:02:26+00:00,How to Visit Notre-Dame Cathedral in Paris,"After a fire shuttered the beloved Gothic landmark for five years, visitor demand is expected to be high once the doors reopen Dec. 8. Here’s how to plan your visit and what to expect.","On Dec. 8, the doors of Notre-Dame Cathedral in Paris are scheduled to reopen to the public after a fire engulfed the beloved structure five years ago.","After a fire shuttered the beloved Gothic landmark for five years, visitor demand is expected to be high once the doors reopen Dec. 8. Here’s how to plan your visit and what to expect.",Travel,2024-11-29
2024-11-29 10:02:31+00:00,Will the Markets Check Trump’s Power?,"The president-elect cares about financial markets, our columnist says. That gives investors a restraint on his decisions, even if it’s a tenuous one.","The president-elect follows the markets closely. He bragged frequently about how well stocks performed in his first term in office, and said they had boomed this year in anticipation of his return to the White House.","The president-elect cares about financial markets, our columnist says. That gives investors a restraint on his decisions, even if it’s a tenuous one.",SundayBusiness,2024-11-29
2024-11-29 10:02:31+00:00,The Churchill of Staten Island,"On the 150th anniversary of Winston Churchill’s birth, Luke Boyd, a Churchill impersonator who lives on Staten Island, will get up at 11 a.m.: “When Sir Winston would have.”","Good morning. It’s Friday. We’ll find out how a Winston Churchill impersonator plans to spend Churchill’s 150th birthday. We’ll also meet the new head of New York City Transit, the division of the Metropolitan Transportation Authority that runs the subways and buses.","On the 150th anniversary of Winston Churchill’s birth, Luke Boyd, a Churchill impersonator who lives on Staten Island, will get up at 11 a.m.: “When Sir Winston would have.”",Metro,2024-11-29
2024-11-29 10:02:33+00:00,$1.3 Million Homes in Paris,"A one-bedroom with a showcase ceiling in Marais, a lofted three-bedroom apartment on Avenue Frochot, and a three-bedroom unit in the 10th Arrondissement.","This one-bedroom, two-bath apartment with thick wood beams crisscrossing the living room ceiling is on the top two floors of a 17th-century building in central Paris. Modern touches, including an elevator, a sleek black-and-white bathroom and a designer spiral staircase bring the unit into the modern era.","A one-bedroom with a showcase ceiling in Marais, a lofted three-bedroom apartment on Avenue Frochot, and a three-bedroom unit in the 10th Arrondissement.",RealEstate,2024-11-29
2024-11-29 10:02:36+00:00,6 New Movies Our Critics Are Talking About This Week,"Whether you’re a casual moviegoer or an avid buff, our reviewers think these films are worth knowing about.","This adaptation of William S. Borough’s autobiographical novella directed by Luca Guadagnino follows William Lee (Daniel Craig), a louche, lonely soul who pines after a younger man.","Whether you’re a casual moviegoer or an avid buff, our reviewers think these films are worth knowing about.",Culture,2024-11-29
2024-11-29 10:02:36+00:00,Almost Every Part of This Warming Winter Feast Can Be Made Ahead,"Prepare David Tanis’s savory lamb stew and fancy-feeling crepes well before guests arrive, and actually enjoy the day of your dinner party.",I’ve always been a big fan of cooking today for tomorrow.,"Prepare David Tanis’s savory lamb stew and fancy-feeling crepes well before guests arrive, and actually enjoy the day of your dinner party.",Dining,2024-11-29
2024-11-29 10:02:39+00:00,Three Great Documentaries to Stream,Picks this month include two films about life under troubled governments and one about life under a demanding filmmaker.,"The proliferation of documentaries on streaming services makes it difficult to choose what to watch. Each month, we’ll select three nonfiction films — classics, overlooked recent docs and more — that will reward your time.",Picks this month include two films about life under troubled governments and one about life under a demanding filmmaker.,Culture,2024-11-29
2024-11-29 10:02:41+00:00,"Artists, Then (as in the 17th Century) and Now","“The Light and the Dark” dramatizes the life of Artemisia Gentileschi, while “300 Paintings” was born during the fever dreams of Covid.","Quick! Which 17th-century female artist fought her way into the male-dominated art world, prevailed in a rape trial and alchemized her struggles into revolutionary art? If the name Artemisia Gentileschi doesn’t leap to one’s lips, Kate Hamill’s play “The Light and the Dark” at 59E59 Theaters offers a generous introduction.","“The Light and the Dark” dramatizes the life of Artemisia Gentileschi, while “300 Paintings” was born during the fever dreams of Covid.",Culture,2024-11-29
2024-11-29 10:02:45+00:00,Nursing Home Industry Wants Trump to Rescind Staffing Mandate,"A Biden administration rule that imposed minimum rules on nursing levels may not survive, even though many homes lack enough workers to maintain residents’ care.","Covid’s rampage through the country’s nursing homes killed more than 172,000 residents and spurred the biggest industry reform in decades: a mandate that homes employ a minimum number of nurses.","A Biden administration rule that imposed minimum rules on nursing levels may not survive, even though many homes lack enough workers to maintain residents’ care.",Science,2024-11-29
2024-11-29 10:02:47+00:00,Mark Duplass Reprises a Killer Role in ‘The Creep Tapes’,"The murderer with the unnerving smile from the “Creep” movies is back, this time in a found-footage-style series on Shudder. Keep the camera rolling.","It has been almost 10 years since Mark Duplass put on a monstrous smile in “Creep,” a found-footage horror movie about a serial killer named Josef who lures videographers to his home and slaughters them mercilessly on camera.","The murderer with the unnerving smile from the “Creep” movies is back, this time in a found-footage-style series on Shudder. Keep the camera rolling.",Culture,2024-11-29
2024-11-29 10:02:55+00:00,‘Stick Season’ Gave This Vermont General Store Pop Music Fame. Now It Needs a Proprietor.,The hit singer Noah Kahan grew up frequenting Coburns’ General Store and has called it “the heart” of his hometown. His mother is helping lead an effort to save it.,"The residents of Strafford, Vt., cannot imagine their town without Coburns’ General Store, a hub so quirky and cozy, so steeped in New England authenticity, it could be the setting for a novel — or the inspiration for a song.",The hit singer Noah Kahan grew up frequenting Coburns’ General Store and has called it “the heart” of his hometown. His mother is helping lead an effort to save it.,National,2024-11-29
2024-11-29 10:02:55+00:00,Life After Death: America’s Cemeteries Are Rewilding,More burial sites are forgoing pristine lawns for drought resistant plants and wildflowers that help wildlife. Efforts picked up in the pandemic.,"Across the country, where the dead lie, life is increasingly thriving.",More burial sites are forgoing pristine lawns for drought resistant plants and wildflowers that help wildlife. Efforts picked up in the pandemic.,Climate,2024-11-29
2024-11-29 10:03:53+00:00,"The New York Times News Quiz, Nov. 29, 2024",Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Did you follow the news this week? Take our quiz to see how well you stack up with other Times readers.,Briefing,2024-11-29
2024-11-29 10:03:55+00:00,Looking for Quality Indie Cinema? Try Ovid.,The streaming service is a great place for independent films off the beaten path.,"Over the past several months, we’ve examined and recommended several streaming services for the discriminating movie lover — sites and apps for those whose tastes run toward titles a bit more esoteric than the likes of Netflix and Amazon Prime Video. Our latest entry spotlights a terrific subscription streamer for independent film fans.",The streaming service is a great place for independent films off the beaten path.,Culture,2024-11-29
2024-11-29 10:03:56+00:00,We Asked for Your Offbeat Holiday Traditions. You Delivered.,"Families with holiday rituals are more likely to gather. So here’s to “Ribsgiving,” stinky gifts and fried oysters for Christmas breakfast.","When I was growing up, we had a family tradition that I didn’t know was weird. For regular meals, we folded our paper napkins in half in a rectangular shape. But for holiday dinners, we folded them diagonally — which, for reasons that have never been made clear, my parents viewed as more formal.","Families with holiday rituals are more likely to gather. So here’s to “Ribsgiving,” stinky gifts and fried oysters for Christmas breakfast.",Well,2024-11-29
2024-11-29 10:04:03+00:00,"After a Cease-Fire in Lebanon, Gaza and Iran’s Nuclear Ambitions Await Trump","A broader peace in the Middle East will be difficult to achieve, and Iran’s threat to Israel looms over any diplomatic effort.","Difficult as it was to achieve, the cease-fire in Lebanon was the easy part.","A broader peace in the Middle East will be difficult to achieve, and Iran’s threat to Israel looms over any diplomatic effort.",Foreign,2024-11-29
