pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-19 08:00:38+00:00,What to Know About the Daniel Penny Trial as the Prosecution Rests,Prosecutors have had to acknowledge that a victim frightened those around him. The defense lawyers are expected to paint their client as a protector.,"Over eight days of testimony from more than 30 witnesses, prosecutors have not shied away from accounts that described the homeless man whom Daniel Penny choked to death on an F train as frightening. In fact, they sought them out.",Prosecutors have had to acknowledge that a victim frightened those around him. The defense lawyers are expected to paint their client as a protector.,Metro,2024-11-19
2024-11-19 08:00:41+00:00,Teddy Bear Jeans,Would you wear 200 stuffed animals? What’s the most interesting outfit you’ve ever worn?,"How would you describe your fashion style? Do you tend toward the practical, the traditional and the low-key? Or, do you like to dress in bold, flashy and unconventional designs?",Would you wear 200 stuffed animals? What’s the most interesting outfit you’ve ever worn?,Learning,2024-11-19
2024-11-19 08:00:43+00:00,An Affordable Housing Project Faced a Huge Backlash. It Won Anyway.,"A developer wanted to replace parking garages with affordable apartments in Manhattan, but some residents on the Upper West Side resisted. Here’s why the housing won.","This is The Housing Crunch, a five-part series on New York City’s affordable housing crisis.","A developer wanted to replace parking garages with affordable apartments in Manhattan, but some residents on the Upper West Side resisted. Here’s why the housing won.",Metro,2024-11-19
2024-11-19 08:09:40+00:00,Late Night Is Appalled by Trump’s Mile-High McDonald’s Feast,"The president-elect dined on his plane with some associates — including Robert F. Kennedy Jr., who hates fast food. Jimmy Kimmel called it a “subservience test.”","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. Here are the 50 best movies on Netflix right now.","The president-elect dined on his plane with some associates — including Robert F. Kennedy Jr., who hates fast food. Jimmy Kimmel called it a “subservience test.”",Culture,2024-11-19
2024-11-19 09:00:01+00:00,China’s Soaring Emissions Are Upending Climate Politics,China has now passed Europe in its historical contribution to global warming. Rich nations say the country should contribute more climate aid.,China has now passed Europe in its historical contribution to global warming. Rich nations say the country should contribute more climate aid.,China has now passed Europe in its historical contribution to global warming. Rich nations say the country should contribute more climate aid.,Climate,2024-11-19
2024-11-19 10:00:09+00:00,The Man Behind the Legendary Donkey Kong Country Soundtracks,"David Wise turbocharged the Super Nintendo for scores inspired by the Glenn Miller Orchestra, Prokofiev, Duran Duran and more.","The initial hype about Donkey Kong Country, which was released for the Super Nintendo 30 years ago this week, was centered on its impressive 3-D-ish graphics. But the game’s legacy proved to be its soundtrack.","David Wise turbocharged the Super Nintendo for scores inspired by the Glenn Miller Orchestra, Prokofiev, Duran Duran and more.",Culture,2024-11-19
2024-11-19 10:00:30+00:00,"Underground, in the Mud, At Sea: A Reporter Goes Far to Cover Energy",Electricity has become our most critical resource. Oil is still coveted. The drive for energy has taken one Times reporter all over the map.,"I cover energy for The New York Times. And you might be surprised by where my beat takes me — from deep inside the earth, as far down as the Empire State Building is tall, to the middle of the Gulf of Mexico on an oil platform that floats 7,000 feet above the ocean floor.",Electricity has become our most critical resource. Oil is still coveted. The drive for energy has taken one Times reporter all over the map.,Summary,2024-11-19
2024-11-19 10:00:39+00:00,Why Do My Ears Hurt on Planes?,"“Airplane ear” can muffle hearing and make your ears feel clogged. Here’s why, and how to avoid it.","Q: Sometimes my ears hurt during flights. Why does this happen, and what can I do about it?","“Airplane ear” can muffle hearing and make your ears feel clogged. Here’s why, and how to avoid it.",Well,2024-11-19
2024-11-19 10:00:39+00:00,Kacey Musgraves’s Nashville,"The country singer and songwriter, up for five Grammy Awards this year, including best country album, recommends spots in her adopted home.","“I always knew that Nashville would be a destination of some sort for me, that I would land there in terms of music,” said the singer-songwriter Kacey Musgraves during a Zoom call. A native Texan who is nominated for five Grammys this year, including best country album for “Deeper Well,” her fifth studio album, she began singing at a young age and at 18 competed on season five of the country music television show “Nashville Star.” A year later she moved to Nashville and never looked back. “I do owe so much to the community there for absolutely shaping me and my songs, and for giving me the opportunities that I’ve had,” she said.","The country singer and songwriter, up for five Grammy Awards this year, including best country album, recommends spots in her adopted home.",Travel,2024-11-19
2024-11-19 10:00:44+00:00,Do You Need to Take Magnesium Supplements?,"We looked into what the mineral can — and can’t — do for sleep, mental health and more.","Magnesium supplements are said to help with a long list of ailments: sleep problems, migraine headaches, depression, high blood pressure, muscle cramps, constipation. One wellness coach on TikTok went so far as to say that in order “to be a functioning member of society,” everyone should be taking them.","We looked into what the mineral can — and can’t — do for sleep, mental health and more.",Well,2024-11-19
2024-11-19 10:00:45+00:00,Becoming Cher Didn’t Come Easy,"The first volume of her frank autobiography is a testament to resilience, chronicling a grim childhood and the brazen path to stardom, with and without Sonny.","Before Twitter morphed into the strange ghost town of X, with lurking users wondering whether to post or stomping off in high dudgeon for Bluesky and Threads, Cher was one of its finest sheriffs. Publications including The New York Times analyzed her grammar-defying style and compiled her stinging critiques of the then and future president Donald J. Trump.","The first volume of her frank autobiography is a testament to resilience, chronicling a grim childhood and the brazen path to stardom, with and without Sonny.",BookReview,2024-11-19
2024-11-19 10:00:52+00:00,2 Novels Filled With Christmas Miracles,Two families navigate a pivotal holiday season that transforms their lives.,"If you are a cynical sort (and who isn’t, these days?), the concept of a novel set around Christmas may fill you with a particular squeamishness and fear of holiday cringe. Predictable festive narratives have been fed to many of us throughout our lives, so it’s only fair to feel some wariness.",Two families navigate a pivotal holiday season that transforms their lives.,BookReview,2024-11-19
2024-11-19 10:00:53+00:00,8 Factors That Put You at Risk of Severe Flu,Flu infections have started picking up. Here’s what to know.,"Sore throat. Stuffy nose. Fever, body aches and fatigue. As temperatures drop, cases of the flu have started to rise.",Flu infections have started picking up. Here’s what to know.,Well,2024-11-19
2024-11-19 10:01:06+00:00,How ‘Dancing With the Stars’ Took Gen Z for a Spin,"After almost 20 years on air, the reality competition series made changes that brought a surge of younger viewers.","The world has changed around “Dancing With the Stars” since the competition series became a hit after its 2005 premiere. Though producers have periodically experimented with casting, canned hosts and tweaked the elimination process, the heart of the show — pairs of professional dancers and celebrities performing weekly and facing elimination based on scores from judges and fan votes — has remained intact.","After almost 20 years on air, the reality competition series made changes that brought a surge of younger viewers.",Culture,2024-11-19
2024-11-19 10:01:07+00:00,"The Artist, the Gallerist and Their Liver","Far from the dizzying auctions, splashy galas and angling dealers, a precious gift sheds light on a gentler way the art world works.","Jennifer Doran was in a desperate place on the evening of Feb. 23, 2023, when she quietly interrupted a celebration that Robischon Gallery was throwing for its 45th anniversary and summoned the artists in attendance to join her in a back room.","Far from the dizzying auctions, splashy galas and angling dealers, a precious gift sheds light on a gentler way the art world works.",Culture,2024-11-19
2024-11-19 10:01:50+00:00,"The World Is Watching the U.S. Deal With Bird Flu, and It’s Scary",The U.S. needs to reassure the world it has the outbreak under control.,"As a virus scientist in South Africa, I’ve been watching with dread as H5N1 bird flu spreads among animals in the United States. The pathogen poses a serious pandemic threat and has been detected in over 500 dairy herds in 15 states — which is probably an undercount. And yet the U.S. response appears inadequate and slow, with too few genomic sequences of H5N1 cases in farm animals made publicly available for scientific review.",The U.S. needs to reassure the world it has the outbreak under control.,OpEd,2024-11-19
2024-11-19 10:01:54+00:00,"Robert Frank, a Filmmaker Who Never Stopped Changing","The photographer renounced his first career to focus on filmmaking. Starting Wednesday, the Museum of Modern Art will stage a cinema retrospective of his uncompromising search for the real.","In one of art history’s greatest zigzags, Robert Frank, who would have been 100 this year, renounced photography even before he was famous for it.","The photographer renounced his first career to focus on filmmaking. Starting Wednesday, the Museum of Modern Art will stage a cinema retrospective of his uncompromising search for the real.",Weekend,2024-11-19
2024-11-19 10:02:09+00:00,"Luigi Nono and the Radical, Urgent Act of Listening","Born 100 years ago, Nono composed music that demands attention, with a political fervor that remains as essential today as it was in his time.","In 1954, Arnold Schoenberg’s widow, Gertrud, and their daughter, Nuria, traveled from the United States to Europe for the first time since fleeing Nazism two decades earlier. They went to Hamburg, Germany, for the concert premiere of Schoenberg’s “Moses und Aron,” where Nuria met the young Italian composer Luigi Nono.","Born 100 years ago, Nono composed music that demands attention, with a political fervor that remains as essential today as it was in his time.",Arts&Leisure,2024-11-19
2024-11-19 10:02:09+00:00,Ozempic Could Crush the Junk Food Industry. But It Is Fighting Back.,"As revolutionary new weight-loss drugs turn consumers off ultraprocessed foods, the industry is on the hunt for new products.","Trinian Taylor, a 52-year-old car dealer, pushed his cart through the aisles of a supermarket as I pretended not to follow him. It was a bright August day in Northern California, and I had come to the store to meet Emily Auerbach, a relationship manager at Mattson, a food-innovation firm that creates products for the country’s largest food and beverage companies: McDonald’s and White Castle, PepsiCo and Hostess. Auerbach was trying to understand the shopping behavior of Ozempic users, and Taylor was one of her case studies. She instructed me to stay as close as I could without influencing his route around the store. In her experience of shop-alongs, too much space, or taking photos, would be a red flag for the supermarket higher-ups, who might figure out we were not here to shop. “They’d be like, ‘You need to exit,’” she said.","As revolutionary new weight-loss drugs turn consumers off ultraprocessed foods, the industry is on the hunt for new products.",Magazine,2024-11-19
2024-11-19 10:02:27+00:00,I Liked New York as a Tourist. I Fell In Love With It as a Tour Guide.,How did pigeons came to dominate our streets? Where did Katharine Hepburn live? The answers might be more interesting than you think.,"On a rainy December day in 2022, I did what most New Yorkers loathe to do: I took the train to Times Square. I made my way into a testing center used by the New York City Department of Consumer and Worker Protection, somewhere between Margaritaville and Madame Tussauds. No, I had not been subpoenaed; rather, I was one multiple-choice test away from becoming a licensed sightseeing guide. All I had to do was answer 150 questions about history, architecture and transit in the five boroughs.",How did pigeons came to dominate our streets? Where did Katharine Hepburn live? The answers might be more interesting than you think.,Magazine,2024-11-19
2024-11-19 10:02:28+00:00,4 Colorful Thanksgiving Veggie Sides to Brighten Your Table,These abundant vegetarian dishes from Melissa Clark aren’t just gorgeous. They’re sure to make everyone at the table happy.,"The traditional Thanksgiving table generally sticks to a muted, autumnal palette: bland beiges and tans, maybe accentuated by ruddy orange or maroon, and mild flavors to match.",These abundant vegetarian dishes from Melissa Clark aren’t just gorgeous. They’re sure to make everyone at the table happy.,Dining,2024-11-19
2024-11-19 10:02:40+00:00,Jesse Ed Davis Was Rock Heroes’ Secret Weapon. And a Mystery.,"The Native American guitarist graced records by Bob Dylan and John Lennon, but fell to addiction in 1988. A new book and exhibit are telling his story.","In the spring of 1967, the blues singer Taj Mahal was about to cut his first solo album for Columbia Records and needed to find a new guitarist in a hurry. He headed to a bar in Los Angeles’s Topanga Canyon, tipped off about a young Native American musician with a mesmerizing touch on the Telecaster. Having already worked with the guitar prodigy Ry Cooder in the short-lived band the Rising Sons, Mahal had high standards. But it took barely a minute of hearing Jesse Ed Davis to realize he’d found what he was looking for.","The Native American guitarist graced records by Bob Dylan and John Lennon, but fell to addiction in 1988. A new book and exhibit are telling his story.",Culture,2024-11-19
2024-11-19 10:02:47+00:00,"For Minority Working-Class Voters, Dismay With Democrats Led to Distrust","In scores of interviews throughout 2024, Latino, Black and Asian American voters, many of whom voted for Donald Trump, said they no longer trusted Democrats to improve the economy.",The working-class voters Vice President Kamala Harris’s presidential campaign needed were not moved by talk of joy. They were too angry about feeling broke.,"In scores of interviews throughout 2024, Latino, Black and Asian American voters, many of whom voted for Donald Trump, said they no longer trusted Democrats to improve the economy.",Politics,2024-11-19
2024-11-19 10:02:55+00:00,Jon Batiste Can’t Stop Thinking About Beethoven,Batiste’s latest album is a return to his classical music roots — on his terms. Hear him improvise on some of Beethoven’s classics.,"Long before Jon Batiste was a bandleader, television personality and Grammy- and Academy Award-winning artist, he was a classical piano student.",Batiste’s latest album is a return to his classical music roots — on his terms. Hear him improvise on some of Beethoven’s classics.,Culture,2024-11-19
2024-11-19 10:03:34+00:00,‘Interior Chinatown’ Puts Stereotypes in the Spotlight,"Adapted by Charles Yu from his own novel, this series about a man stuck inside a cop show satirizes Hollywood’s penchant for pigeonholing Asian actors.","One of Jimmy O. Yang’s first TV roles was Asian Teenager No. 2, in a 2013 episode of “Agents of S.H.I.E.L.D.”","Adapted by Charles Yu from his own novel, this series about a man stuck inside a cop show satirizes Hollywood’s penchant for pigeonholing Asian actors.",Arts&Leisure,2024-11-19
2024-11-19 10:03:39+00:00,The Hypebeasts Take Las Vegas,"ComplexCon, held this year in Nevada and “curated” by Travis Scott, is a mutant hybrid of a sneaker mall, a fashion show and a music festival. And the kids just love it.","On the first afternoon of ComplexCon, a head-spinning shoppable trade show, music festival and general meeting of North America’s sneaker zealots, Martin Pawelec stood out in his tucked-in golf polo.","ComplexCon, held this year in Nevada and “curated” by Travis Scott, is a mutant hybrid of a sneaker mall, a fashion show and a music festival. And the kids just love it.",Styles,2024-11-19
2024-11-19 10:03:42+00:00,Orders for Morning-After Pills and Abortion Pills Rise After Trump’s Election,"Some women are stocking up on the medications, saying they are concerned that the new administration could take steps to restrict access.","The day after the election, Beth Ryan ordered two packages of emergency contraception pills and had them sent to her 27-year-old daughter.","Some women are stocking up on the medications, saying they are concerned that the new administration could take steps to restrict access.",Science,2024-11-19
2024-11-19 10:03:55+00:00,Travel Pledged to Help Cut Carbon Emissions. How Has It Done?,"The tourism industry will be officially recognized at COP29 on Wednesday. Industry leaders signed a climate accord in 2021 to make travel more sustainable, but the results so far are meager.","In Baku, Azerbaijan, this week, the travel industry will have its first official day ever at the annual United Nations climate talks. At COP29, as this year’s conference is known, Wednesday has been set as a “thematic day on tourism,” and there will be high-level meetings and roundtables devoted to the tourism industry’s effects on the environment and climate change and how they might be mitigated.","The tourism industry will be officially recognized at COP29 on Wednesday. Industry leaders signed a climate accord in 2021 to make travel more sustainable, but the results so far are meager.",Travel,2024-11-19
2024-11-19 10:04:07+00:00,‘Les Misérables’ Returns Home,"The most famous French musical has never been popular in Paris. A major new production hopes to change that, reworking it for a contemporary French audience.","Globally, it’s the most famous French musical. One hundred and thirty million people have seen Jean Valjean face off against Javert, in 22 languages; its downtrodden characters have taken to the barricades in London’s West End nearly continuously since 1985.","The most famous French musical has never been popular in Paris. A major new production hopes to change that, reworking it for a contemporary French audience.",Arts&Leisure,2024-11-19
2024-11-19 10:04:10+00:00,Dan Osborn Wants to Help the Working Class Run for Office,"Mr. Osborn, the industrial mechanic who turned a long-shot Senate bid in red Nebraska into an unexpectedly tight race, is starting a PAC aimed at recruiting more blue-collar candidates like himself.","Dan Osborn, an industrial mechanic who ran as an independent Senate candidate in Nebraska, came up short in his quest to unseat Senator Deb Fischer, a low-profile Republican whose closer-than-expected victory in a red state clinched Senate control for her party on election night.","Mr. Osborn, the industrial mechanic who turned a long-shot Senate bid in red Nebraska into an unexpectedly tight race, is starting a PAC aimed at recruiting more blue-collar candidates like himself.",Politics,2024-11-19
2024-11-19 10:04:15+00:00,"Ken Martin, a Minnesotan With Deep Democratic Ties, Joins the D.N.C. Race","The chairman of Minnesota Democrats, he has longstanding connections to many of the Democratic National Committee members who will choose their next leader.","The race for chair of the Democratic National Committee may eventually include candidates who are well known across the party, but few are likely to have deeper relationships with the committee members who have a vote in the contest than Ken Martin, the Minnesota Democratic chairman.","The chairman of Minnesota Democrats, he has longstanding connections to many of the Democratic National Committee members who will choose their next leader.",Politics,2024-11-19
2024-11-19 10:04:17+00:00,Trump Kicks Down the Guardrails,Anne Applebaum on how to think about autocracy and authoritarianism in a second Trump term.,"This is an edited transcript of an episode of “The Ezra Klein Show.” You can listen to the conversation by following or subscribing to the show on the NYT Audio App, Apple, Spotify, Amazon Music, YouTube, iHeartRadio or wherever you get your podcasts.",Anne Applebaum on how to think about autocracy and authoritarianism in a second Trump term.,OpEd,2024-11-19
2024-11-19 10:04:52+00:00,5 Ways R.F.K. Jr. Could Undermine Lifesaving Childhood Vaccines,"If he is confirmed as H.H.S. secretary, the longtime vaccine critic would be in a position to change the government’s immunization recommendations and delay the development of new vaccines.","For years, Robert F. Kennedy Jr., has leveraged his famous name, his celebrity connections and his nonprofit, Children’s Health Defense, to spread misinformation about vaccines and call their safety and efficacy into question. Soon, he might have the power to go much further.","If he is confirmed as H.H.S. secretary, the longtime vaccine critic would be in a position to change the government’s immunization recommendations and delay the development of new vaccines.",Science,2024-11-19
