pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-06 01:36:24+00:00,Contractor Who Defrauded Navy of Millions and Fled Gets 15 Years in Prison,"Leonard Glenn Francis, known as Fat Leonard, bribed Navy officials with cash and luxury goods in exchange for over $30 million in contracts for his business, officials said.","A Malaysian ship-supply contractor who bribed U.S. Navy officials to secure tens of millions of dollars in military contracts and fled the country after pleading guilty was sentenced on Tuesday to 15 years in prison, federal prosecutors said.","Leonard Glenn Francis, known as Fat Leonard, bribed Navy officials with cash and luxury goods in exchange for over $30 million in contracts for his business, officials said.",Express,2024-11-06
2024-11-06 01:39:18+00:00,Trump Team Revokes Election Party Access for Some Journalists,A reporter for Puck and other journalists were barred after critical coverage of the campaign.,Former President Donald J. Trump’s campaign has blocked multiple reporters from its election watch event on Tuesday night at his Mar-a-Lago club in Florida.,A reporter for Puck and other journalists were barred after critical coverage of the campaign.,Business,2024-11-06
2024-11-06 01:52:20+00:00,Josh Stein Defeats Mark Robinson in North Carolina Governor’s Race,"Mr. Stein’s campaign focused on education and abortion rights. But the core of his message was that Mr. Robinson, the Republican, was unfit to lead the state.","Josh Stein, North Carolina’s Democratic attorney general, won the governor’s race in the state, according to The Associated Press. He defeated Lt. Gov. Mark Robinson, a Republican who had been widely criticized for his extensive record of incendiary remarks.","Mr. Stein’s campaign focused on education and abortion rights. But the core of his message was that Mr. Robinson, the Republican, was unfit to lead the state.",National,2024-11-06
2024-11-06 01:58:34+00:00,Why Exit Polls Are Misleading,"Exit polls don’t have a very good track record, and they can contribute to misleading narratives on election night.","As you wait for votes to be counted and results to trickle in, you might be curious about whether the exit polls you sometimes see cited on TV or social media can provide a preview of what’s to come.","Exit polls don’t have a very good track record, and they can contribute to misleading narratives on election night.",Politics,2024-11-06
2024-11-06 01:59:31+00:00,"From Coast to Coast, Americans Cast Their Ballots","Voters flocked to churches, schools and community centers in an election that is expected to have record turnout.","On Tuesday, tens of millions of voters showed up at town halls, churches and high school gymnasiums across the country to cast their ballots.","Voters flocked to churches, schools and community centers in an election that is expected to have record turnout.",Politics,2024-11-06
2024-11-06 02:04:45+00:00,"Flooding in Missouri Kills at Least 5, Including 2 Poll Workers","The governor activated emergency operations procedures after the deaths this week following days of heavy rainfall, flash flooding and tornadoes.","At least five people, including two poll workers, died in floods across Missouri this week, prompting Gov. Mike Parson to activate an emergency operations plan.","The governor activated emergency operations procedures after the deaths this week following days of heavy rainfall, flash flooding and tornadoes.",Express,2024-11-06
2024-11-06 02:08:25+00:00,Abortion Rights Measure Fails in Florida,"The defeat is a political victory for Gov. Ron DeSantis, a Republican, who had become the face of a well-funded opposition campaign.","A ballot measure that would have enshrined abortion rights in the Florida Constitution failed, according to The Associated Press, delivering a major defeat to proponents who had hoped to restore broad access to the procedure in the nation’s third-largest state.","The defeat is a political victory for Gov. Ron DeSantis, a Republican, who had become the face of a well-funded opposition campaign.",National,2024-11-06
2024-11-06 02:17:37+00:00,Republicans Clinch Control of the Senate,"After picking up seats in West Virginia, Ohio and Montana and winning an unexpectedly close race in Nebraska, the G.O.P. sealed a majority. Tight races in swing states will determine their margin.","Republicans seized control of the Senate in Tuesday’s voting, picking up at least three Democratic seats and protecting their own embattled lawmakers to end four years of Democratic control.","After picking up seats in West Virginia, Ohio and Montana and winning an unexpectedly close race in Nebraska, the G.O.P. sealed a majority. Tight races in swing states will determine their margin.",Washington,2024-11-06
2024-11-06 02:35:25+00:00,New Yorkers Pass an Equal Rights Amendment Tied to Abortion Access,"Proposition 1, which enshrines abortion rights into the State Constitution, was aggressively opposed by Republicans, who tried to cast it as an attack on girls’ sports and a giveaway to migrants.","A ballot measure in New York designed to safeguard protections for abortion and for those most vulnerable to discrimination passed overwhelmingly on Tuesday, according to The Associated Press.","Proposition 1, which enshrines abortion rights into the State Constitution, was aggressively opposed by Republicans, who tried to cast it as an attack on girls’ sports and a giveaway to migrants.",Metro,2024-11-06
2024-11-06 03:00:07+00:00,Site for Crafts,Has Adam Aaronson gone a bridge too far?,Jump to: Today’s Theme | Tricky Clues,Has Adam Aaronson gone a bridge too far?,Games,2024-11-06
2024-11-06 03:03:47+00:00,"Alsobrooks Defeats Hogan in Maryland, Keeping a Blue-State Senate Seat",The Prince George’s County executive will be the first Black woman to represent Maryland in the Senate. Her race against former Gov. Larry Hogan was the most competitive in decades in the deep-blue state.,"Angela Alsobrooks, the Democratic Prince George’s County executive, has easily defeated former Gov. Larry Hogan to become Maryland’s first Black senator, according to The Associated Press.",The Prince George’s County executive will be the first Black woman to represent Maryland in the Senate. Her race against former Gov. Larry Hogan was the most competitive in decades in the deep-blue state.,Washington,2024-11-06
2024-11-06 03:05:11+00:00,Gov. Greg Gianforte of Montana Handily Wins Re-election,"The Republican incumbent fended off a challenge from Ryan Busse. Democrats held the Montana governorship for 16 years, until Mr. Gianforte’s first election in 2020.","Greg Gianforte won re-election as Montana’s governor on Tuesday, according to The Associated Press, helping Republicans solidify their power in a state that in recent years has taken a sharp turn to the right.","The Republican incumbent fended off a challenge from Ryan Busse. Democrats held the Montana governorship for 16 years, until Mr. Gianforte’s first election in 2020.",National,2024-11-06
2024-11-06 03:10:49+00:00,Protests Erupt in Tel Aviv After Netanyahu Fires Gallant,"Crowds lit bonfires and blocked traffic on a major highway after the Israeli prime minister sacked the defense minister, citing “gaps” between their views on handling the war in Gaza.","Crowds lit bonfires and blocked traffic on a major highway after the Israeli prime minister sacked the defense minister, citing “gaps” between their views on handling the war in Gaza.","Crowds lit bonfires and blocked traffic on a major highway after the Israeli prime minister sacked the defense minister, citing “gaps” between their views on handling the war in Gaza.",,2024-11-06
2024-11-06 03:34:18+00:00,"Delaware Lawmaker Wins House Seat, Becoming First Openly Transgender Member of Congress","Sarah McBride, a Delaware state senator, competed for the state’s only U.S. House seat.","Sarah McBride, a Delaware state legislator, won a race for the House of Representatives, The Associated Press reported, making her the first openly transgender person elected to Congress.","Sarah McBride, a Delaware state senator, competed for the state’s only U.S. House seat.",National,2024-11-06
2024-11-06 03:36:20+00:00,Pat Ryan Holds a Democratic House Swing Seat in New York,"Representative Pat Ryan, a moderate Democrat, had been a top Republican target in his Hudson Valley district.","Representative Pat Ryan, Democrat of New York, won a second full term on Tuesday, according to The Associated Press, holding a key swing district in his party’s quest to flip the House majority.","Representative Pat Ryan, a moderate Democrat, had been a top Republican target in his Hudson Valley district.",Metro,2024-11-06
2024-11-06 03:37:57+00:00,"Kelly Ayotte, a Republican, Is Elected Governor of New Hampshire","Ms. Ayotte entered the race with greater name recognition than the Democrat, Joyce Craig, and was seen as a natural successor to Gov. Chris Sununu, a moderate Republican.","Kelly Ayotte, a Republican and former United States senator, was elected governor of New Hampshire, The Associated Press reported.","Ms. Ayotte entered the race with greater name recognition than the Democrat, Joyce Craig, and was seen as a natural successor to Gov. Chris Sununu, a moderate Republican.",National,2024-11-06
2024-11-06 03:47:57+00:00,Deadly Floodwaters Inundate Missouri,Intense storms brought tornadoes and flash floods that killed two poll workers when their vehicle was swept off a road.,Intense storms brought tornadoes and flash floods that killed two poll workers when their vehicle was swept off a road.,Intense storms brought tornadoes and flash floods that killed two poll workers when their vehicle was swept off a road.,,2024-11-06
2024-11-06 03:52:36+00:00,Bitcoin Surges to Record as Crypto Investors Cheer Trump Win,"Bitcoin’s price went above $75,000, breaking the record that the digital currency set in March.",Donald Trump has won the 2024 presidential election. Follow live updates and results.,"Bitcoin’s price went above $75,000, breaking the record that the digital currency set in March.",Business,2024-11-06
2024-11-06 03:52:40+00:00,Stocks Set Records and Dollar Soars After Trump Election Win,"Bitcoin hit a record, Tesla stock soared and a wide range of markets around the world moved sharply as Donald J. Trump claimed victory.","Stocks surged to record highs, the dollar strengthened around the world, and government bond yields soared on Wednesday after a conclusive win by President-elect Donald J. Trump.","Bitcoin hit a record, Tesla stock soared and a wide range of markets around the world moved sharply as Donald J. Trump claimed victory.",Business,2024-11-06
2024-11-06 03:58:07+00:00,Pennsylvania Becomes Hot Spot for Election Disinformation,"More than 60 percent of posts discussing election fraud on X on Tuesday focused on the state, according to an analysis of about 25,000 posts.","Pennsylvania quickly emerged on Tuesday as a hot spot for election disinformation and bogus claims of voter fraud. The vast majority of posts on X about election fraud were focused on the swing state, according to an analysis by PeakMetrics, an analytics company.","More than 60 percent of posts discussing election fraud on X on Tuesday focused on the state, according to an analysis of about 25,000 posts.",Business,2024-11-06
2024-11-06 04:02:24+00:00,Schiff Wins Senate Race to Fill the Feinstein Seat in California,"Representative Adam Schiff, a Democrat, defeated Steve Garvey, a Republican and former professional baseball star.","Representative Adam Schiff, who led the prosecution of Donald J. Trump’s first impeachment, won California’s open Senate seat, according to The Associated Press, beating his Republican opponent, Steve Garvey, a former professional baseball star and a first-time candidate.","Representative Adam Schiff, a Democrat, defeated Steve Garvey, a Republican and former professional baseball star.",National,2024-11-06
2024-11-06 04:19:55+00:00,Japan’s Favorite Snowy Mountain Finally Has Some Snow,"Mount Fuji, the country’s tallest summit, is revered for its snowy peak. A snowfall reported on Wednesday ended its longest snowless period in 130 years.","Mount Fuji looms large as Japan’s tallest mountain and one of its most enduring national symbols. Its snowy peak has inspired countless paintings and poems over the centuries, and more recently been featured on travel brochures and merchandise.","Mount Fuji, the country’s tallest summit, is revered for its snowy peak. A snowfall reported on Wednesday ended its longest snowless period in 130 years.",Express,2024-11-06
2024-11-06 04:21:20+00:00,"Trump Wins North Carolina, a Critical Battleground State for Republicans","The state has now gone to Donald J. Trump in all three of his presidential bids, underscoring his political strength there.","Former President Donald J. Trump won North Carolina, according to The Associated Press, retaining his grip on a fast-growing Southern battleground state that his campaign viewed as a must-win.","The state has now gone to Donald J. Trump in all three of his presidential bids, underscoring his political strength there.",National,2024-11-06
2024-11-06 04:21:21+00:00,"With Mannion Win, N.Y. Democrats Flip First House Seat in the Country","State Senator John Mannion beat the incumbent, Representative Brandon Williams, in central New York, in a crucial win in the battle for the House.","State Senator John Mannion has defeated Representative Brandon Williams of New York, according to The Associated Press, delivering Democrats the first flipped House seat in the country.","State Senator John Mannion beat the incumbent, Representative Brandon Williams, in central New York, in a crucial win in the battle for the House.",Metro,2024-11-06
2024-11-06 04:29:02+00:00,Missouri Voters Pass Measure to Protect Abortion Rights and End Ban,A ballot amendment enshrining reproductive rights in the State Constitution would void one of the strictest abortion bans in the country.,"Missouri voters approved a ballot amendment that enshrines a right to abortion in the State Constitution, The Associated Press reported, a stunning repudiation of one of the nation’s strictest bans on abortion.",A ballot amendment enshrining reproductive rights in the State Constitution would void one of the strictest abortion bans in the country.,National,2024-11-06
2024-11-06 04:32:05+00:00,"Moreno Defeats Brown in Ohio, Putting G.O.P. Within Reach of Senate Control","With the victory of Bernie Moreno, a wealthy former car dealer and political novice, Republicans had enough seats to win the Senate majority unless Democrats scored an upset.","Bernie Moreno, a wealthy former car dealer and hard-right Republican, has defeated three-term Democratic Senator Sherrod Brown of Ohio, according to The Associated Press, giving the G.O.P. enough seats to win the Senate majority unless Democrats pulled out an unexpected win in another competitive race.","With the victory of Bernie Moreno, a wealthy former car dealer and political novice, Republicans had enough seats to win the Senate majority unless Democrats scored an upset.",Washington,2024-11-06
2024-11-06 04:41:39+00:00,Ted Cruz Survives Another Re-Election Fight in Texas,"In keeping his seat, he dashed rising hopes among some Democrats that years of demographic changes and urbanization could start to flip the state.","Senator Ted Cruz of Texas fended off an aggressive and well-funded Democratic challenger to win a third term and preserve decades of Republican Party dominance in the nation’s most populous red state, according to The Associated Press.","In keeping his seat, he dashed rising hopes among some Democrats that years of demographic changes and urbanization could start to flip the state.",National,2024-11-06
2024-11-06 04:59:00+00:00,"Quote of the Day: He Rebuilt It, and They Came. ‘This Time Willingly.’","Quotation of the Day for Wednesday, November 6, 2024","“Just thinking about what it was like back in the ’40s when they were stuck here. To me, baseball has always been about connection.”","Quotation of the Day for Wednesday, November 6, 2024",Summary,2024-11-06
2024-11-06 05:03:51+00:00,LaLota Fends Off Democratic Challenge to Win Key New York House Seat,"Representative Nick LaLota, a Long Island Republican, faced a spirited challenge from John Avlon, a former CNN commentator.","Representative Nick LaLota, Republican of New York, secured a second term on Tuesday, according to The Associated Press, turning back a spirited challenge by John Avlon, a former CNN commentator.","Representative Nick LaLota, a Long Island Republican, faced a spirited challenge from John Avlon, a former CNN commentator.",Metro,2024-11-06
2024-11-06 05:05:29+00:00,5 Dead in Arizona After Small Plane Crashes Into Vehicle,"The passenger jet collided with a vehicle as it tried to take off from Falcon Field in Mesa, Ariz., the authorities said.","Five people were killed after a small passenger plane failed to take off and crashed into a vehicle near the airport in Mesa, Ariz., on Tuesday, the police said.","The passenger jet collided with a vehicle as it tried to take off from Falcon Field in Mesa, Ariz., the authorities said.",Foreign,2024-11-06
2024-11-06 05:06:16+00:00,Republicans Beat Back Democratic Challenge to Hold New Jersey House Seat,"Representative Thomas Kean Jr., a first-term Republican, was re-elected after a hard-fought race against Sue Altman, a Democrat.","Representative Thomas Kean Jr., a first-term Republican, was re-elected on Tuesday after a hard-fought race in New Jersey against a Democratic challenger, Sue Altman, according to The Associated Press.","Representative Thomas Kean Jr., a first-term Republican, was re-elected after a hard-fought race against Sue Altman, a Democrat.",Metro,2024-11-06
2024-11-06 05:08:10+00:00,Democrats Flip Newly Drawn Alabama Congressional Seat,"With the victory by Shomari Figures, Alabama will most likely have two Black representatives in Congress at the same time for the first time in its history.","Shomari Figures, a Democrat and former Justice Department official, won election in Alabama’s newly drawn Second Congressional District, according to The Associated Press, handing his party a rare pickup in the South.","With the victory by Shomari Figures, Alabama will most likely have two Black representatives in Congress at the same time for the first time in its history.",National,2024-11-06
2024-11-06 05:10:38+00:00,"Omaha, Nebraska’s So-Called Blue Dot, Goes for Harris",Reliably conservative Nebraska had been in the spotlight because it splits its five electoral votes. The state’s Second Congressional District voted Democratic.,"Voters delivered the one electoral vote up for grabs in Nebraska to Vice President Kamala Harris, according to The Associated Press, a Democratic victory in a hotly contested region.",Reliably conservative Nebraska had been in the spotlight because it splits its five electoral votes. The state’s Second Congressional District voted Democratic.,Politics,2024-11-06
2024-11-06 05:14:07+00:00,"Fischer Wins in Nebraska, Giving Republicans Enough Seats for a Majority","Senator Deb Fischer, the two-term Republican from Nebraska, survived a dark horse challenge from Dan Osborn, a mechanic and labor leader who ran as an independent.","Senator Deb Fischer, Republican of Nebraska, has won a third term, according to The Associated Press, staving off a spirited and unexpectedly tough challenge from independent Dan Osborn, an industrial mechanic and political newcomer, and giving her party enough seats to take the majority.","Senator Deb Fischer, the two-term Republican from Nebraska, survived a dark horse challenge from Dan Osborn, a mechanic and labor leader who ran as an independent.",Washington,2024-11-06
2024-11-06 05:48:05+00:00,"Trump Wins Georgia, Re-establishing Republicans’ Dominance There","His victory in the state reaffirmed many conservatives’ beliefs that the Peach State is fundamentally red, despite Democrats’ inroads in recent election cycles.","Former President Donald J. Trump won Georgia’s 16 electoral votes, according to a New York Times projection, flipping the swing state back to Republicans after Joseph R. Biden Jr.’s landmark victory there in 2020.","His victory in the state reaffirmed many conservatives’ beliefs that the Peach State is fundamentally red, despite Democrats’ inroads in recent election cycles.",Politics,2024-11-06
2024-11-06 06:09:25+00:00,Nebraska Voters Pass Measure Limiting Abortions,"A competing ballot amendment, which would have established a right to abortion until fetal viability, failed to win more votes.","A ballot amendment prohibiting abortion beyond the first three months of pregnancy passed in Nebraska, according to The Associated Press, outpolling a competing measure that would have established a right to abortion until fetal viability.","A competing ballot amendment, which would have established a right to abortion until fetal viability, failed to win more votes.",National,2024-11-06
2024-11-06 06:19:09+00:00,Jon Stewart Tries to Find Good News on Election Night,"“Look at all the little glass-half-fulls out there,” Stewart said as his “Daily Show” audience applauded a Democratic Senate victory in Maryland.","Welcome to Best of Late Night, a rundown of the previous night’s highlights that lets you sleep — and lets us get paid to watch comedy. Here are the 50 best movies on Netflix right now.","“Look at all the little glass-half-fulls out there,” Stewart said as his “Daily Show” audience applauded a Democratic Senate victory in Maryland.",Culture,2024-11-06
2024-11-06 06:22:23+00:00,"Democrats Flip a Second House Seat in New York, Toppling Molinaro","Josh Riley defeated the Republican incumbent, Representative Marc Molinaro. It was the second House seat flipped in New York by Democrats.","Democrat Josh Riley has defeated the Republican incumbent, Representative Marc Molinaro, according to The Associated Press, flipping New York’s 19th Congressional District in one of the most watched House races of the cycle.","Josh Riley defeated the Republican incumbent, Representative Marc Molinaro. It was the second House seat flipped in New York by Democrats.",Metro,2024-11-06
2024-11-06 06:57:15+00:00,Wednesday Briefing,Donald Trump takes key swing states.,"As of early this morning, with votes still being counted, Donald Trump was ahead in the race to be the next president of the United States. His fellow Republicans won control of the Senate. Here’s the latest.",Donald Trump takes key swing states.,NYTNow,2024-11-06
2024-11-06 07:00:02+00:00,Word of the Day: epitomize,This word has appeared in nine articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word epitomize has appeared in nine articles on NYTimes.com in the past year, including on Aug. 17 in “Sausage Legs and Wax Nose Jobs: Peeling the Layers on a Century of Beauty” by Sadie Stein:",This word has appeared in nine articles on NYTimes.com in the past year. Can you use it in a sentence?,Learning,2024-11-06
2024-11-06 07:18:30+00:00,"Anticipating a Close Race, the Nation Watched Momentum Shift Toward Trump","A winner was not declared before midnight on Tuesday, but even Donald Trump’s allies seemed shocked by the signs of his strength — and the improbable political comeback it appeared to foretell.",The first signs came in the suburbs.,"A winner was not declared before midnight on Tuesday, but even Donald Trump’s allies seemed shocked by the signs of his strength — and the improbable political comeback it appeared to foretell.",Politics,2024-11-06
2024-11-06 07:30:29+00:00,"Trump Wins Pennsylvania, a Key Swing State Prize","Both Donald J. Trump and Kamala Harris fought hard for Pennsylvania’s 19 electoral votes, dumping more money into the state than any other by far.","Former President Donald J. Trump has won Pennsylvania and its 19 electoral votes, according to The Associated Press, flipping the crucial swing state back to his column after President Biden’s victory there in 2020.","Both Donald J. Trump and Kamala Harris fought hard for Pennsylvania’s 19 electoral votes, dumping more money into the state than any other by far.",Politics,2024-11-06
2024-11-06 08:00:05+00:00,Spelling Bee Forum,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",Feeling stuck on today’s puzzle? We can help.,Games,2024-11-06
2024-11-06 08:00:19+00:00,Filmmaker’s Private Archive Rekindles Debate Over Her Nazi Ties,Recent access to Leni Riefenstahl’s estate has prompted new discussions in Germany about her politics and a reconsideration of her photographs of the Nuba people in Sudan.,"Two decades after her death, the German director Leni Riefenstahl occupies an uneasy place in film history. She directed two influential movies that are still studied for their aesthetic ambitions despite being propaganda for the Third Reich: “Triumph of the Will,” a visually striking film about the Nazi party’s 1934 rally in Nuremberg, and “Olympia,” about the 1936 Berlin Olympics.",Recent access to Leni Riefenstahl’s estate has prompted new discussions in Germany about her politics and a reconsideration of her photographs of the Nuba people in Sudan.,Culture,2024-11-06
2024-11-06 08:00:22+00:00,Helmet Caps,Should football players embrace the extra protection?,"The N.F.L. this season is allowing players to wear Guardian Caps, coverings that add a layer of foam to the outside of the helmet, with the aim of reducing brain injuries.",Should football players embrace the extra protection?,Learning,2024-11-06
2024-11-06 08:39:22+00:00,Arizona Voters Approve Abortion Rights Amendment,"Like those in other states, the Arizona measure essentially establishes abortion protections in the State Constitution as a “fundamental right.”","Arizona voters approved a ballot amendment enshrining a right to abortion in the State Constitution, according to The Associated Press, joining other states that have pushed back against unpopular abortion bans passed in the two years since the Supreme Court overturned Roe v. Wade.","Like those in other states, the Arizona measure essentially establishes abortion protections in the State Constitution as a “fundamental right.”",National,2024-11-06
2024-11-06 08:50:38+00:00,South Dakota Voters Reject Abortion Rights Amendment,"With voters declining to enshrine a right to abortion in the State Constitution, South Dakota will continue to have one of the strictest abortion bans in the country.","Voters in South Dakota rejected a ballot amendment that would have enshrined a right to abortion in the State Constitution, according to The Associated Press.","With voters declining to enshrine a right to abortion in the State Constitution, South Dakota will continue to have one of the strictest abortion bans in the country.",National,2024-11-06
2024-11-06 08:57:15+00:00,Trump Speaks as He Moves Closer to an Election Win,The former president addressed his supporters after he moved closer to a second term in the White House by winning some key swing states.,The former president addressed his supporters after he moved closer to a second term in the White House by winning some key swing states.,The former president addressed his supporters after he moved closer to a second term in the White House by winning some key swing states.,,2024-11-06
2024-11-06 09:03:08+00:00,"By Firing Gallant, Netanyahu Removes One Threat but Risks Another","Yoav Gallant, the departing defense minister, opposed Prime Minister Benjamin Netanyahu on key policies. His dismissal has stirred public discontent.","By dismissing his defense minister, Prime Minister Benjamin Netanyahu of Israel has consolidated his hold over his coalition by removing his main internal critic, making it easier for him to set wartime policy in the short term.","Yoav Gallant, the departing defense minister, opposed Prime Minister Benjamin Netanyahu on key policies. His dismissal has stirred public discontent.",Foreign,2024-11-06
2024-11-06 09:06:36+00:00,TV Networks Prepared for a Long Wait That Wasn’t,"Anchors were ready to camp out in the studio for days on end. Instead, Donald J. Trump declared victory in the early hours of Wednesday morning.","In the run-up to election night, and throughout the early hours of their broadcasts, television news anchors urged viewers to settle in for a long wait.","Anchors were ready to camp out in the studio for days on end. Instead, Donald J. Trump declared victory in the early hours of Wednesday morning.",Business,2024-11-06
2024-11-06 09:16:12+00:00,"Barrett Flips Key Michigan Seat for G.O.P., Defeating Hertel","Tom Barrett, a Republican former state senator, has defeated Curtis Hertel, claiming the Lansing-based seat won by Representative Elissa Slotkin, a Democrat, in 2018.","Tom Barrett, a G.O.P. former state senator, has defeated Curtis Hertel, a Democratic former state senator, according to The Associated Press, flipping an open Michigan seat and handing House Republicans a crucial victory in their drive to keep their majority.","Tom Barrett, a Republican former state senator, has defeated Curtis Hertel, claiming the Lansing-based seat won by Representative Elissa Slotkin, a Democrat, in 2018.",Washington,2024-11-06
2024-11-06 09:30:33+00:00,Election Results Show a Red Shift Across the U.S. in 2024,"Of the counties with nearly complete results, a vast majority shifted in favor of former President Donald J. Trump in the 2024 presidential election.","Of the counties with nearly complete results, a vast majority shifted in favor of former President Donald J. Trump in the 2024 presidential election.","Of the counties with nearly complete results, a vast majority shifted in favor of former President Donald J. Trump in the 2024 presidential election.",Graphics,2024-11-06
2024-11-06 09:34:25+00:00,Trump Speaks as He Moves Closer to an Election Win,The former president addressed his supporters after he moved closer to a second term in the White House by winning some key swing states.,The former president addressed his supporters after he moved closer to a second term in the White House by winning some key swing states.,The former president addressed his supporters after he moved closer to a second term in the White House by winning some key swing states.,,2024-11-06
2024-11-06 10:00:19+00:00,A New Luxury Tower Rises From a Seminary and Tries to Blend In,"Claremont Hall, climbing 41 stories above the historic Union Theological Seminary campus, was designed to delight the eye without disrupting the neighborhood.","Claremont Hall, a 41-story luxury residence on the campus of Union Theological Seminary in Morningside Heights, can be easy to overlook. In a sense, it was designed to be. The neighborhood is the closest thing New York has to a Gothic Quarter; among the weathered stone and brick of the seminary, the nearby Teachers College and — directly across Claremont Avenue — the soaring Riverside Church, a showy newcomer would have stuck out like a rude guest. Claremont Hall fits in as though it’s lived there for ages, although it was only completed in June.","Claremont Hall, climbing 41 stories above the historic Union Theological Seminary campus, was designed to delight the eye without disrupting the neighborhood.",RealEstate,2024-11-06
