pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-25 07:00:02+00:00,Word of the Day: saturnine,This word has appeared in five articles on NYTimes.com in the past year. Can you use it in a sentence?,"The word saturnine has appeared in five articles on NYTimes.com in the past year, including on Oct. 29 in “For This Goth, Halloween Is Her Christmas” by Marisa Meltzer:",This word has appeared in five articles on NYTimes.com in the past year. Can you use it in a sentence?,Learning,2024-11-25
2024-11-25 08:00:04+00:00,Spelling Bee Forum,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",Feeling stuck on today’s puzzle? We can help.,Games,2024-11-25
2024-11-25 08:00:08+00:00,"As New York’s Migrant Crisis Eases, Trump’s Deportation Threat Looms","New York City’s migrant shelter population has been steadily falling, but President-elect Donald Trump’s immigration stance will bring new challenges.","After a two-year influx of asylum seekers, New York City leaders are cautiously optimistic that the migrant crisis has begun to subside.","New York City’s migrant shelter population has been steadily falling, but President-elect Donald Trump’s immigration stance will bring new challenges.",Metro,2024-11-25
2024-11-25 09:22:08+00:00,Ultranationalist Leads First Round of Romania’s Presidential Election,"Calin Georgescu, who had been widely dismissed as a fringe candidate, won the most votes on Sunday with 22.9 percent. He will face a more centrist opponent in the second round on Dec. 8.","Romania, a NATO member and host to a missile defense facility built by the United States, has been thrown into political disarray by the surprise victory of a little-known ultranationalist in the first round of a presidential election held this weekend.","Calin Georgescu, who had been widely dismissed as a fringe candidate, won the most votes on Sunday with 22.9 percent. He will face a more centrist opponent in the second round on Dec. 8.",Foreign,2024-11-25
2024-11-25 10:00:10+00:00,‘Everyone Thought We Were Going to Die’: Living With Flight Trauma,"Extreme turbulence, a blown-out door, an engine on fire: For passengers and crew members who have experienced in-air emergencies, the pain endures.","Last January, Shandy Brewer boarded an Alaska Airlines flight from Portland, Ore., to Ontario, Calif., en route to her grandmother’s birthday celebration. She was seated in the 11th row, between her father and a stranger. Shortly after takeoff, Ms. Brewer and the other passengers heard a loud bang. She couldn’t see that 15 rows behind her one of the plane’s doors had blown off, exposing passengers to open air at 16,000 feet.","Extreme turbulence, a blown-out door, an engine on fire: For passengers and crew members who have experienced in-air emergencies, the pain endures.",Well,2024-11-25
2024-11-25 10:00:27+00:00,How Healthy Is Turkey?,Give thanks for this bird — and its many nutritional benefits.,"Americans gobble up more than 46 million turkeys on Thanksgiving, according to some estimates. But experts say that this love for the bird shouldn’t end when the holiday is over. Eating turkey regularly — whether it’s sliced in a deli sandwich or ground up in chili — can boost your health in more ways than one.",Give thanks for this bird — and its many nutritional benefits.,Well,2024-11-25
2024-11-25 10:00:35+00:00,Great Apes and Tiny Bears: Chasing Wild Thrills in Borneo,"This Southeast Asian island, home to some of the world’s strangest and most iconic creatures, is a dream destination for a growing number of “mammal watchers.”","We lurched along an unpaved road in the night, walls of trees and knotted vines on either side. In the darkness lurked some of the world’s most unusual mammals, and I had come to Borneo to fulfill a lifelong dream to see them: catlike civets, scaled anteaters called pangolins and big-eyed colugos that spread their body flat as they glide from trunk to trunk.","This Southeast Asian island, home to some of the world’s strangest and most iconic creatures, is a dream destination for a growing number of “mammal watchers.”",Travel,2024-11-25
2024-11-25 10:00:45+00:00,"The Teeny, Tiny Tee Is Back (Again)","Some people are buying actual kids’ shirts, but this time, that relic of ’90s and Y2K fashion is available in many more sizes.","Lauren Caruso had never really bought into the idea of dressing for one’s body type. “It’s incredibly limiting,” she said, adding that the concept is really just code for wanting “to look thinner or taller or attempt to reinforce other Eurocentric beauty standards.”  ","Some people are buying actual kids’ shirts, but this time, that relic of ’90s and Y2K fashion is available in many more sizes.",Styles,2024-11-25
2024-11-25 10:00:50+00:00,Should I Sit Through the Movie’s Closing Credits?,"The film has ended, but the names of the many people who worked on it are rolling across the screen. Do you stick around?",Do you have a question for our culture writers and editors? Ask us here.,"The film has ended, but the names of the many people who worked on it are rolling across the screen. Do you stick around?",Arts&Leisure,2024-11-25
2024-11-25 10:01:02+00:00,Kyle Abraham Is Fully in His Feelings About Now,"In “Dear Lord, Make Me Beautiful,” an evening-length dance, the choreographer considers what scares him but also what it might feel like to have burdens lifted.","In rehearsals, the choreographer Kyle Abraham is usually at the front of the room, directing and shaping his work. But on a recent afternoon at the Park Avenue Armory, he came running into the studio with childlike abandon — the opening of his latest dance.","In “Dear Lord, Make Me Beautiful,” an evening-length dance, the choreographer considers what scares him but also what it might feel like to have burdens lifted.",Arts&Leisure,2024-11-25
2024-11-25 10:01:19+00:00,10 Picture Books That Help Kids (and Adults) Celebrate Gratitude,Stories of giving and of appreciating everyday wonders will warm hearts and teach valuable lessons this holiday season.,"“Practice gratitude.” It’s a simple instruction we see on tote bags, coffee mugs and yoga T-shirts. And just like yoga, we know that, when we do it, we will feel better. Yet it can often feel nearly impossible to maintain this habit. Is it any wonder why? Even in this season of abundance, there are plenty of bona fide reasons to cry, complain and kvetch! Just remember: Our kids are listening. Build back your gratitude muscle by sharing these 10 picture books with the little ones in your life. I promise you’ll be thankful that you did.",Stories of giving and of appreciating everyday wonders will warm hearts and teach valuable lessons this holiday season.,BookReview,2024-11-25
2024-11-25 10:01:52+00:00,Why Some of the Year’s Best Performances Are From Actresses Who Say Very Little,Films like “Conclave” and “Bird” provide a stark contrast to the recent succession of films about women finding their voices.,"IN A TENSE moment midway through Edward Berger’s recent movie “Conclave,” a pulpy thriller about the process of selecting a new pope, Isabella Rossellini, playing a nun named Sister Agnes, enters a room full of cardinals from around the world. A series of uncovered secrets and shifting alliances have turned this initially serene council into a rat’s nest of backstabbing, grandstanding, explaining, interrupting men. After asking permission to speak, Sister Agnes discreetly delivers a piece of information that will upend the papal election and expose some of the most powerful figures in the Roman Catholic Church to public, career-ending humiliation. Her short speech concluded, she bobs at the waist ever so slightly, giving a tiny curtsy whose performance of feminine deference is a put-down in itself. For the rest of the film, Sister Agnes never says another word.",Films like “Conclave” and “Bird” provide a stark contrast to the recent succession of films about women finding their voices.,TStyle,2024-11-25
2024-11-25 10:02:02+00:00,Black and White Clothes That Are Surprisingly Festive,"Monochromatic palettes, offbeat accessories and statement pieces bring a sense of occasion to men’s holiday fashion.",,"Monochromatic palettes, offbeat accessories and statement pieces bring a sense of occasion to men’s holiday fashion.",TStyle,2024-11-25
2024-11-25 10:02:06+00:00,What’s Wrong With White Bread?,"After years of sourdough dominance, bakers are going back to basics.","ON A RECENT Tuesday, all the diners at the New York raw bar Penny, with its marble counter, cream-colored brickwork and ice boxes of escabeche mussels and fresh shrimp, had come seeking sophistication. So why was there so much white bread? Nearly every customer was eating the 39-year-old chef and owner Joshua Pinsky’s oven-warm loaf, served with butter and anchovies.","After years of sourdough dominance, bakers are going back to basics.",TStyle,2024-11-25
2024-11-25 10:02:28+00:00,"In California’s Heartland, Some Latino Immigrants Back Trump’s Border Stance",They said they believed that Donald J. Trump’s attacks on undocumented immigrants were directed at recent asylum seekers rather than their own community members.,"When José Pérez Gómez came from Mexico more than 25 years ago, he scraped together money by selling handmade furniture on the streets of Fresno, Calif. Eventually, he turned that hustle into a full-fledged brick-and-mortar business, which allowed him to raise a family and send two daughters to college.",They said they believed that Donald J. Trump’s attacks on undocumented immigrants were directed at recent asylum seekers rather than their own community members.,National,2024-11-25
2024-11-25 10:02:29+00:00,Inside the World of Competitive ‘Tablescaping’,"These inventive, meticulous competitors can teach us something about setting the “perfect” table.","If you look to the Los Angeles County Fair’s annual tablescaping competition for a little place-setting inspiration, you may find, among other eccentricities, a giant handmade squid pressed against a floating submarine porthole, a fake urn for a fictitious dead cat, a dozen or so dolls and the endless glittering frills of tinsel.","These inventive, meticulous competitors can teach us something about setting the “perfect” table.",Dining,2024-11-25
2024-11-25 10:02:45+00:00,Can Tisch Put Her Stamp on the N.Y.P.D.?,"Jessica Tisch, the sanitation commissioner, is moving to the Police Department. Will Eric Adams let her really be in charge?",Good morning. It’s Monday. Today we’ll look at the issues facing Jessica Tisch as she moves from sanitation commissioner to police commissioner. We’ll also find out what the Columbia University football team did for the first time since John F. Kennedy was in the White House.,"Jessica Tisch, the sanitation commissioner, is moving to the Police Department. Will Eric Adams let her really be in charge?",Metro,2024-11-25
2024-11-25 10:02:46+00:00,"An I.V.F. Mix-Up, a Shocking Discovery and an Unbearable Choice",Two couples in California discovered they were raising each other’s genetic children. Should they switch their girls?,"In the days after Daphna Cardinale delivered her second child, she experienced a rare sense of calm and wonder. The feeling was a relief after so much worrying: She and her husband, Alexander, had tried for three years to conceive before turning to in vitro fertilization, and Daphna, once pregnant, had frequent and painful early contractions. But now, miraculously, here was their baby, their perfect baby, May, with black hair plastered on her head. (May is a nickname that her parents requested to protect her privacy.)",Two couples in California discovered they were raising each other’s genetic children. Should they switch their girls?,Magazine,2024-11-25
2024-11-25 10:02:59+00:00,I’ll Never Forget What Kennedy Did During Samoa’s Measles Outbreak,What he did during a measles epidemic in Samoa shouldn’t be forgotten.,"In November 2019, when an epidemic of measles was killing children and babies in Samoa, Robert F. Kennedy Jr. — who in recent days became Donald Trump’s pick to lead the department of Health and Human Services — sent the prime minister of Samoa a four-page letter. In it, he suggested the measles vaccine itself may have caused the outbreak.",What he did during a measles epidemic in Samoa shouldn’t be forgotten.,OpEd,2024-11-25
2024-11-25 10:03:00+00:00,How Universities Cracked Down on Pro-Palestinian Activism,"Stricter rules and punishments over campus protests seem to be working. Universities have seen just under 950 protest events this semester, compared with 3,000 in the spring.","Colleges and universities have tightened rules around protests, locked campus gates and handed down stricter punishments after the disruptions of pro-Palestinian demonstrations and encampments last spring.","Stricter rules and punishments over campus protests seem to be working. Universities have seen just under 950 protest events this semester, compared with 3,000 in the spring.",National,2024-11-25
2024-11-25 10:03:16+00:00,A Nobel Laureate’s Journals Offer Much Color but Little Drama,"Orhan Pamuk’s illustrated notebooks lead us to the great writer’s mind, then ask us to remain outside.","Is Orhan Pamuk’s “Memories of Distant Mountains: Illustrated Notebooks, 2009-2022” the most embarrassing book published in modern times by a recipient of the Nobel Prize in Literature?","Orhan Pamuk’s illustrated notebooks lead us to the great writer’s mind, then ask us to remain outside.",BookReview,2024-11-25
2024-11-25 10:03:17+00:00,"The Comedy of Pain, and Korean Food","The comedian Youngmi Mayer is fearless on TikTok, about her Korean American identity and foodie culture. In a new memoir, she explains laughing while crying.",The comedian Youngmi Mayer didn’t mean to bring a cockroach into a downtown Manhattan food hall.,"The comedian Youngmi Mayer is fearless on TikTok, about her Korean American identity and foodie culture. In a new memoir, she explains laughing while crying.",Culture,2024-11-25
2024-11-25 10:03:27+00:00,Easing the Biodiversity Crisis One Flowerpot at a Time,"Help for converting a garden, no matter how small, into a wildlife sanctuary.","This article is part of Times Opinion’s Giving Guide 2024. Read more in a note from Times Opinion’s editor, Kathleen Kingsbury.","Help for converting a garden, no matter how small, into a wildlife sanctuary.",OpEd,2024-11-25
2024-11-25 10:03:29+00:00,Donald Trump Will Do Nothing to Bring Back Our Dying American Dream,Large negative movements in the finances of the young and the working class are going to make his second term much tougher sledding than his first.,"Donald Trump got lucky in his first term. When he arrived, inflation was low, unemployment was falling, and growth was steady. He applied a bit of juice via his large regressive tax cut, and the economy accelerated without triggering inflation. In retrospect, his term was a bit like a speeding car that got away with it.",Large negative movements in the finances of the young and the working class are going to make his second term much tougher sledding than his first.,OpEd,2024-11-25
2024-11-25 10:03:33+00:00,What Makes You Cry?,"Humans are the only species that sheds emotional tears, but much about our tears remain an enigma. What kind of crier are you?",You’re watching a romantic comedy and the protagonist finally finds true love.You’re embarrassed by your teacher in front of the entire class.Your younger sibling wins the state athletics championship against all odds.Your pet dies.,"Humans are the only species that sheds emotional tears, but much about our tears remain an enigma. What kind of crier are you?",Learning,2024-11-25
2024-11-25 10:03:35+00:00,How Trump Could Upend Electric Car Sales,"Fewer people will be able to afford electric cars and trucks if President-elect Donald J. Trump and Republicans in Congress eliminate a $7,500 federal tax credit.","Many car buyers have come to rely on a $7,500 federal tax credit on electric vehicles to soften the blow of their high prices. But those credits could disappear after President-elect Donald J. Trump takes office, leading to an almost immediate drop in sales of the cars and trucks.","Fewer people will be able to afford electric cars and trucks if President-elect Donald J. Trump and Republicans in Congress eliminate a $7,500 federal tax credit.",Business,2024-11-25
2024-11-25 10:03:37+00:00,$1.5 Million Homes in California,"A Spanish-style home in Los Angeles, a four-bedroom house with a detached studio in the East Bay, and a Craftsman bungalow in Sacramento.","This recently renovated, three-bedroom, two-bathroom house sits in the hills of Los Angeles’s Mount Washington neighborhood, 15 minutes north of downtown. The adjoining lot is included as part of the sale, allowing for the addition of another structure.","A Spanish-style home in Los Angeles, a four-bedroom house with a detached studio in the East Bay, and a Craftsman bungalow in Sacramento.",RealEstate,2024-11-25
2024-11-25 10:03:40+00:00,The Defeat of Kamala Harris Is Not the End of the Story,The woman-president thing is more than just a check mark on the feminist to-do list.,Just how long do you think it will be before we get a woman president?,The woman-president thing is more than just a check mark on the feminist to-do list.,OpEd,2024-11-25
2024-11-25 10:03:42+00:00,I’m a Food Editor. I Hate Thanksgiving Dinner.,True confessions from the New York Times Cooking desk.,"Margaux Laskey, an associate editor at New York Times Cooking, has a surprising confession: She doesn’t like Thanksgiving dinner. After days of effort, she finds the final product bland and boring. “I love gratitude and thankfulness, but I’m grateful I don’t have to eat turkey if I don’t want to,” she says. In this episode, she shares ways to celebrate Thanksgiving — no cooking required.",True confessions from the New York Times Cooking desk.,OpEd,2024-11-25
2024-11-25 10:03:46+00:00,How Do I Balance Being Fashionable With Being Professional?,A reader asks how to dress for work without losing a sense of style. Our fashion critic offers insights on striking the right balance.,"This is a misinterpretation of the situation, a sort of inane inverse of the adage that children should be seen and not heard. It suggests that adults should be heard but not seen, and in an increasingly visual world, that idea is a nonstarter.",A reader asks how to dress for work without losing a sense of style. Our fashion critic offers insights on striking the right balance.,Styles,2024-11-25
2024-11-25 10:03:50+00:00,What if It Gets Really Bad? Four Columnists Debate Trump’s Approach to Power.,Trump’s 2016 presidential transition signaled how he would govern. What do his preparations for a second term tell us about America’s future?,"Patrick Healy, the deputy Opinion editor, hosted an online conversation with the Times Opinion columnists Jamelle Bouie, Ross Douthat, M. Gessen and Lydia Polgreen about Donald Trump’s preparations for a second term and what they signal about America’s future.",Trump’s 2016 presidential transition signaled how he would govern. What do his preparations for a second term tell us about America’s future?,OpEd,2024-11-25
2024-11-25 10:03:52+00:00,How Democrats Lost Their Base and Their Message,Donald Trump’s populist pitch bumped Democrats off their traditional place in American politics.,It has long been clear that the rise of Donald J. Trump meant the end of the Republican Party as we once knew it.,Donald Trump’s populist pitch bumped Democrats off their traditional place in American politics.,Upshot,2024-11-25
2024-11-25 10:04:02+00:00,Trump’s Judicial Hero Would Have Hated His Recess Appointments Plan,"Justice Antonin Scalia, a conservative giant, said attempts to circumvent the Senate’s responsibility to vet nominees were “ignoble” and “just made up.”","President-elect Donald J. Trump has singled out one former member of the Supreme Court as his judicial north star: Justice Antonin Scalia, a giant of the conservative legal movement who died in 2016.","Justice Antonin Scalia, a conservative giant, said attempts to circumvent the Senate’s responsibility to vet nominees were “ignoble” and “just made up.”",Washington,2024-11-25
2024-11-25 10:04:10+00:00,An Emerald Taken From Brazil Decades Ago May Soon Be Returned,"A U.S. ruling set in motion the gem’s repatriation to Brazil, where it was first unearthed more than 20 years ago.","Tales have been told for years about the famed 836-pound emerald believed to be worth up to $1 billion: that it survived a panther attack, that it survived the floods of Hurricane Katrina, that the gem may be cursed.","A U.S. ruling set in motion the gem’s repatriation to Brazil, where it was first unearthed more than 20 years ago.",Express,2024-11-25
2024-11-25 10:10:29+00:00,Philippines President Slams Vice President’s Assassination Plot,Political turmoil has escalated after Vice President Sara Duterte claimed to have arranged for President Ferdinand R. Marcos Jr.’s assassination if she is slain.,"President Ferdinand R. Marcos Jr. of the Philippines said on Monday that he was taking seriously “deeply concerning” threats that had been made against him, days after his vice president said she had arranged for an assassin to kill Mr. Marcos if she were murdered.",Political turmoil has escalated after Vice President Sara Duterte claimed to have arranged for President Ferdinand R. Marcos Jr.’s assassination if she is slain.,Foreign,2024-11-25
2024-11-25 10:38:38+00:00,"On the Outskirts of Beirut, a Crowd Watches the War, and Waits for Its End","Every night, dozens gather at the hillside to watch airstrikes rain down on the city’s southern suburbs. The ritual offers a window into the war — and proof that the once unimaginable is really happening.","The crowds gather every evening on a scenic hillside on the outskirts of Beirut. Young men, old couples and local journalists, all drawn by the unobstructed view of the Dahiya, the cluster of neighborhoods south of Beirut that has been pummeled by Israeli airstrikes over the past two months.","Every night, dozens gather at the hillside to watch airstrikes rain down on the city’s southern suburbs. The ritual offers a window into the war — and proof that the once unimaginable is really happening.",Foreign,2024-11-25
2024-11-25 10:45:13+00:00,"Netanyahu Signals Openness to Cease-Fire With Hezbollah, Officials Say","The United States is pushing Israel to reach a deal with the Lebanese militia by Thanksgiving, even as key details remained unresolved, Israeli officials said.","Prime Minister Benjamin Netanyahu of Israel has indicated he is open to a cease-fire in the yearlong conflict with Hezbollah, as U.S. officials pressured him to finalize a deal before Thanksgiving, according to two Israeli officials briefed on his thinking.","The United States is pushing Israel to reach a deal with the Lebanese militia by Thanksgiving, even as key details remained unresolved, Israeli officials said.",Foreign,2024-11-25
2024-11-25 11:00:03+00:00,"Wordle Review No. 1,256","Scroll down for hints and conversation about the puzzle for Tuesday, Nov. 26, 2024.","Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.","Scroll down for hints and conversation about the puzzle for Tuesday, Nov. 26, 2024.",Games,2024-11-25
2024-11-25 11:00:03+00:00,The Connections Companion No. 534,"Scroll down for hints and conversation about the puzzle for Tuesday, Nov. 26, 2024.","Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.","Scroll down for hints and conversation about the puzzle for Tuesday, Nov. 26, 2024.",Games,2024-11-25
2024-11-25 11:00:13+00:00,"The Trump Transition’s Secret Funding, and a Campus Crackdown","Plus, payouts for finding pandemic fraud.",On Today’s Episode:,"Plus, payouts for finding pandemic fraud.",Podcasts,2024-11-25
2024-11-25 11:00:15+00:00,A Sudden Escalation in Ukraine Before Trump Takes Office,"Long-range missiles, North Korean troops and starker threats from Russia — the war has entered a more volatile phase.","President-elect Donald J. Trump has promised a radically different approach to foreign policy from that of the Biden administration. In Ukraine, he has pledged to end the war in a day.","Long-range missiles, North Korean troops and starker threats from Russia — the war has entered a more volatile phase.",Podcasts,2024-11-25
2024-11-25 11:09:05+00:00,"Storm Bert Batters Britain, Leaving at Least 3 Dead","Torrential rain doused most of the country, stymying travel and leading to flooding, landslides, fallen trees and power outages.","Widespread travel disruption took place across Britain on Monday as a result of Storm Bert, which pounded the country with a deluge of rain and fierce winds over the weekend.","Torrential rain doused most of the country, stymying travel and leading to flooding, landslides, fallen trees and power outages.",Express,2024-11-25
2024-11-25 11:35:42+00:00,A Climate Change,We explore Donald Trump’s climate agenda.,"Some of Donald Trump’s first steps on climate change when he enters the White House will send a message that the federal government no longer cares about the issue. He will pull out of the Paris Agreement. Allies say he’ll strip the phrases “climate change,” “clean energy” and “environmental justice” from every agency website.",We explore Donald Trump’s climate agenda.,NYTNow,2024-11-25
2024-11-25 13:03:25+00:00,The Bessent Bounce — Markets Cheer Trump’s Treasury Pick,Investors seemed to signal their approval for Scott Bessent as a safe choice to implement the president-elect’s economic agenda.,"Stocks and bonds are rising on Monday, and the dollar is down. On the first trading day since Donald Trump chose the billionaire financier Scott Bessent as his pick for Treasury secretary, investors seem to be signaling they like the choice.",Investors seemed to signal their approval for Scott Bessent as a safe choice to implement the president-elect’s economic agenda.,Business,2024-11-25
2024-11-25 13:21:58+00:00,"Barbara Taylor Bradford, Whose Sagas Were Best Sellers, Dies at 91","Her own rags-to-riches story mirrored those of many of her resilient heroines, and her dozens of novels helped her amass a fortune of $300 million.","Barbara Taylor Bradford, one of the world’s best-selling novelists, who captivated readers for decades with chronicles of buried secrets, raging ambitions and strong women of humble origins rising to wealth and power, died on Sunday at her home in Manhattan. She was 91.","Her own rags-to-riches story mirrored those of many of her resilient heroines, and her dozens of novels helped her amass a fortune of $300 million.",Obits,2024-11-25
2024-11-25 14:00:08+00:00,Newsom Challenges Trump on Electric Vehicle Tax Credits,"Gov. Gavin Newsom said California would fill the void for residents if the Trump administration killed a $7,500 E.V. tax credit.","California will step in and provide rebates to eligible residents who buy electric vehicles if President-elect Donald J. Trump ends the $7,500 federal E.V. tax credit, Gov. Gavin Newsom said on Monday.","Gov. Gavin Newsom said California would fill the void for residents if the Trump administration killed a $7,500 E.V. tax credit.",Business,2024-11-25
2024-11-25 14:30:11+00:00,Can You Find The 13 Hidden Book Titles in This Text Puzzle?,This very short story hides the titles of 13 popular books published in the first decade of the 21st century. Dive in and see if you can find them all — and get an instant reading list at the end.,This very short story hides the titles of 13 popular books published in the first decade of the 21st century. Dive in and see if you can find them all — and get an instant reading list at the end.,This very short story hides the titles of 13 popular books published in the first decade of the 21st century. Dive in and see if you can find them all — and get an instant reading list at the end.,Books,2024-11-25
2024-11-25 14:36:11+00:00,Regulator Sues Anti-Police Activist Who Spent Charity Funds on Himself,"Brandon Anderson, who used his nonprofit’s accounts to rent mansions and buy luxury clothes, was featured in a New York Times story in August.","The District of Columbia’s attorney general on Monday sued an activist known for his calls to abolish the police, saying that he diverted $75,000 from a charity to pay for mansion rentals, a trip to Cancún and designer clothes.","Brandon Anderson, who used his nonprofit’s accounts to rent mansions and buy luxury clothes, was featured in a New York Times story in August.",Washington,2024-11-25
2024-11-25 14:40:54+00:00,Macy’s Discovers Employee Hid Millions in Delivery Expenses,The department store chain said it had found the erroneous accounting entries while preparing its results for the third quarter.,"Macy’s said on Monday that an employee had “intentionally” misstated and hidden up to $154 million in delivery expenses over the past few years, forcing the retailer to delay a much-anticipated earnings report that Wall Street uses to gauge the strength of holiday shopping.",The department store chain said it had found the erroneous accounting entries while preparing its results for the third quarter.,Business,2024-11-25
2024-11-25 14:49:52+00:00,Ex-Dancer Accuses Shen Yun of Forced Labor and Trafficking in Lawsuit,"The former performer, who was recruited to join Shen Yun at age 13, said the prominent dance group coerced children into making money for it.","A former dancer for Shen Yun Performing Arts, the prominent music and dance company of the Falun Gong religious movement, filed a lawsuit on Monday accusing the group and its leaders of trafficking vulnerable children to work for little to no pay.","The former performer, who was recruited to join Shen Yun at age 13, said the prominent dance group coerced children into making money for it.",Metro,2024-11-25
2024-11-25 14:52:34+00:00,"Dating App Fatigue? In Vermont, Personal Ads Still Thrive.",Small weekly seeks readers looking for love.,"Katie Flagg moved to Vermont when she was 18 to attend Middlebury College and fell in love at first sight — with the state. But after she graduated and moved to a farmhouse in the middle of rural Addison County, she had a sudden pang of doubt: Would she live there alone forever?",Small weekly seeks readers looking for love.,Styles,2024-11-25
2024-11-25 15:02:04+00:00,Israeli Strikes Destroy Buildings Near Beirut,"Israel hit buildings in the Dahiya area south of Beirut, Lebanon, as it continued a heavy exchange of fire with Hezbollah.","Israel hit buildings in the Dahiya area south of Beirut, Lebanon, as it continued a heavy exchange of fire with Hezbollah.","Israel hit buildings in the Dahiya area south of Beirut, Lebanon, as it continued a heavy exchange of fire with Hezbollah.",,2024-11-25
2024-11-25 15:03:57+00:00,U.K. Man Fighting for Ukraine Is Said to Be Captured in Russia,Russian state media reported that a British volunteer for the Ukrainian Army was captured amid fighting in the Kursk region.,"Russian forces in the country’s Kursk region have captured a British man who volunteered for the Ukrainian Army, Russia’s state news agencies reported, in what would likely be the first case of a Westerner detained on Russian soil while fighting for Ukraine.",Russian state media reported that a British volunteer for the Ukrainian Army was captured amid fighting in the Kursk region.,Foreign,2024-11-25
